"","ID","Site","randLat","randLon","Winter","Mean_Veg_Height_25_m","Mean_Veg_Height_50_m","Mean_Veg_Height_100_m","Mean_Veg_Height_200_m","Sd_Veg_Height_25_m","Sd_Veg_Height_50_m","Sd_Veg_Height_100_m","Sd_Veg_Height_200_m","mean_Pop_Dens_25_m","mean_Pop_Dens_50_m","mean_Pop_Dens_100_m","mean_Pop_Dens_200_m","mean_Single_House_25_m","mean_Single_House_50_m","mean_Single_House_100_m","mean_Single_House_200_m","mean_Semi_Detached_House_25_m","mean_Semi_Detached_House_50_m","mean_Semi_Detached_House_100_m","mean_Semi_Detached_House_200_m","mean_Row_House_25_m","mean_Row_House_50_m","mean_Row_House_100_m","mean_Row_House_200_m","mean_App_Duplex_25_m","mean_App_Duplex_50_m","mean_App_Duplex_100_m","mean_App_Duplex_200_m","mean_App_Less_5_Storeys_25_m","mean_App_Less_5_Storeys_50_m","mean_App_Less_5_Storeys_100_m","mean_App_Less_5_Storeys_200_m","mean_App_Over_5_Storeys_25_m","mean_App_Over_5_Storeys_50_m","mean_App_Over_5_Storeys_100_m","mean_App_Over_5_Storeys_200_m","sd_Pop_Dens_25_m","sd_Pop_Dens_50_m","sd_Pop_Dens_100_m","sd_Pop_Dens_200_m","sd_Single_House_25_m","sd_Single_House_50_m","sd_Single_House_100_m","sd_Single_House_200_m","sd_Semi_Detached_House_25_m","sd_Semi_Detached_House_50_m","sd_Semi_Detached_House_100_m","sd_Semi_Detached_House_200_m","sd_Row_House_25_m","sd_Row_House_50_m","sd_Row_House_100_m","sd_Row_House_200_m","sd_App_Duplex_25_m","sd_App_Duplex_50_m","sd_App_Duplex_100_m","sd_App_Duplex_200_m","sd_App_Less_5_Storeys_25_m","sd_App_Less_5_Storeys_50_m","sd_App_Less_5_Storeys_100_m","sd_App_Less_5_Storeys_200_m","sd_App_Over_5_Storeys_25_m","sd_App_Over_5_Storeys_50_m","sd_App_Over_5_Storeys_100_m","sd_App_Over_5_Storeys_200_m","Road_Length_25_m","Road_Length_50_m","Road_Length_100_m","Road_Length_200_m","Dist_to_Nearest_Feeder_m"
"93",208,1,45.4320160749037,-73.9405957715427,1,20.846771479504,20.144500968017,19.3448693528092,14.4699781006282,4.79570086154582,6.54419163738977,8.03905088849816,10.2219873712137,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.08250465222
"94",208,1,45.4307003444582,-73.9391692723566,1,1.89556343004692,2.48704794073185,4.02752728542424,6.50338281479075,2.07772696146135,3.19098682430005,5.71137409760326,8.15764958967411,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.934395685979
"95",208,1,45.4302709563578,-73.9400112327875,1,4.686702269419,3.99802717974772,5.25881910973781,7.99009014755165,3.97773372546331,4.17412905856733,5.52827807949691,8.57685542729127,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.386273451276
"96",208,1,45.4274066523958,-73.940731615458,1,12.2700710568555,14.7882740572229,15.743183185403,14.1801161282016,9.13563917110982,8.4421001076294,8.79400632008355,9.0673198676355,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.116659494681
"97",208,1,45.4299480717356,-73.9397155148428,1,0.937398090867562,2.46747193802643,4.05945055499704,7.04011181740895,2.24185907494615,2.84843014215691,4.78569791433312,7.70234172544383,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.562831439749
"98",208,1,45.4287961083859,-73.938934431839,1,1.16492128154239,1.92795286658159,4.81655868674584,7.04571796727531,2.67394825065886,2.88874858171588,5.43405222241051,6.93643063990143,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.970250642803
"99",208,1,45.4302670923116,-73.9390906391579,1,0.892916947816767,1.6767648321464,3.10466679894363,5.86923752220779,1.89701470917439,2.33757600724773,3.91762016495864,7.3100254965916,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9401622350376
"100",208,1,45.4295246774135,-73.9403744400248,1,8.84764897075604,8.71673236861968,7.62687789093533,7.72870956406867,7.40383443852913,8.38323485370211,7.00493683735754,8.26535131275084,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.8800104640646
"101",208,1,45.4291660905002,-73.9376730976216,1,5.09170739682318,5.94007252626097,4.2670331893264,4.28384588781429,5.67837319716475,5.77946750277764,5.18399874918435,5.84753922315623,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.422893181848
"102",208,1,45.4314967822228,-73.9363445792523,1,4.1646441405381,2.39241980778359,1.29154541675434,1.12656268172061,5.86256413496166,4.40255921366563,3.40420097357865,3.32748676159702,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.028167706238
"103",208,1,45.4291610447255,-73.9381730680758,1,3.33915938009609,3.01990187879881,4.55304861399668,5.00537707786179,5.01771723109414,3.99948903260384,5.01448489191169,6.16149134974589,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.6698695766875
"104",208,1,45.4312094081145,-73.9428669729082,1,1.96466869778105,6.52032687819045,11.3174915660402,14.8525399522879,3.82188362929529,7.53493915371855,9.76542283813514,10.3742621869737,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8881709854535
"105",208,1,45.4304197703099,-73.9419032060933,1,9.6484656124912,8.71642375567051,8.63914435264179,9.77600576584254,7.2840994798027,7.62681898355165,8.97371636512868,9.76535947089681,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.875806494786
"106",208,1,45.429444640081,-73.9411470880279,1,14.3339113944801,11.8188114583643,8.70587050106531,8.88682644734009,7.9016449936307,8.21168962874542,8.07726367906778,8.97150051666278,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9442071570939
"107",208,1,45.4301608937784,-73.9399486405601,1,3.25503559073705,3.19219525889888,4.94102801170765,7.69418909220595,3.02315110380349,3.7431120452957,5.32131523425485,8.34370447104094,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.485301729475
"108",208,1,45.430018882841,-73.9387149633633,1,1.16436575580117,1.84398110646915,3.03481209974837,4.5788262514644,1.76970395820388,2.58088345187528,3.95031109834244,6.18445756185472,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9868238310215
"109",208,1,45.429787414334,-73.93807569293,1,4.21949074273196,4.95008135874051,3.2682814250361,3.04783515541338,5.47990343492169,5.58256345072015,4.784149272709,4.61471751256599,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.610313115615
"110",208,1,45.4302411986749,-73.93813265623,1,4.81857795793098,3.19607302564724,2.4733293419226,2.88228375849804,5.37399261663295,4.83961130255547,4.05503883614525,4.89500152438915,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5126567474494
"111",209,1,45.4291213407675,-73.9374805831133,1,8.33637927540221,6.36731022584222,4.24942312809194,4.28691779475065,5.47784870141733,5.70840758327493,5.18233447994554,5.92083706416994,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.698411046054
"112",209,1,45.4285692537003,-73.941826627176,1,23.575851584454,20.3072193862832,14.1870826072869,13.1269985725139,1.82615339880813,6.77009061412384,10.2460596405473,9.42900789001897,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4228145314883
"113",209,1,45.4311047106176,-73.9412893150436,1,22.4774100329951,22.7059470321501,17.5362172893877,12.3110562544469,5.42983743872844,5.45629550283238,8.36054912447374,10.1537093321905,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.75709980609
"114",209,1,45.4318841047342,-73.9365742652492,1,3.2167958609912,2.63373736030933,1.50289468565789,1.15748445302511,4.35718967433202,4.73213070679985,3.82346966986049,3.44188083855182,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.789725520031
"115",209,1,45.4314802233383,-73.9410071825171,1,23.1884355452737,22.9566813897765,20.1965830328734,13.7092140322309,3.57253893450987,5.03242033894242,7.75335769634023,10.0032851494262,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.044059201719
"116",209,1,45.4340407526665,-73.9408930155374,1,22.5089653139508,21.2881829396631,16.955148447347,14.5999820975497,2.89228884544042,4.26617456596365,9.02513497551704,11.0897923443102,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.739423935504
"117",209,1,45.4374469458654,-73.9375364744915,1,23.7881859814823,20.4398300716412,18.0145515325793,12.7313605533963,3.23244177195191,6.79209516503973,8.58338068672017,11.190761437207,74.1,74.1,96.2,97.0185185185185,155,155,255,258.703703703704,15,15,17.5,17.5925925925926,0,0,7.5,7.77777777777778,0,0,0,0,5,5,5,5,0,0,0,0,0,0,22.824781853649,22.292210959479,0,0,103.279555898864,100.869732848321,0,0,2.58198889747161,2.52174332120803,0,0,7.74596669241483,7.56522996362409,0,0,0,0,0,0,0,0,0,0,0,0,45.1884870858431,156.0485435551,405.897616575882,1076.95402148767,563.793476371604
"118",209,1,45.4372125842767,-73.9361209278202,1,21.6040005384062,19.4188697771257,16.3473808586741,13.5168830075561,3.9350738658889,8.43950802331018,11.3510491535325,12.08074744983,118.3,118.3,103.566666666667,100.804166666667,355,355,288.333333333333,275.833333333333,20,20,18.3333333333333,18.0208333333333,15,15,10,9.0625,0,0,0,0,5,5,5,5,0,0,0,0,0,0,21.762575605146,21.8438165780396,0,0,98.4731927834662,98.8407989956541,0,0,2.46182981958665,2.47101997489135,0,0,7.38548945875996,7.41305992467406,0,0,0,0,0,0,0,0,0,0,0,0,68.6865372194067,186.319524888288,477.474216084765,897.762330325086,453.224707172749
"119",209,1,45.4375009409415,-73.9361326511704,1,24.5109831025477,23.8812615445116,20.8462341543401,15.8838632605586,3.2784972166212,3.8062315635784,9.08562495224618,11.7920404013026,118.3,96.2,91.1,96.2,355,255,231.923076923077,255,20,17.5,16.9230769230769,17.5,15,7.5,5.76923076923077,7.5,0,0,0,0,5,5,5,5,0,0,0,0,0,25.5188818981815,22.381540012549,22.3156148619451,0,115.470053837925,101.273936708367,100.97563285948,0,2.88675134594813,2.53184841770917,2.52439082148701,0,8.66025403784439,7.5955452531275,7.57317246446102,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5648968199853,468.495632030377,898.835169151593,454.193037478829
"120",209,1,45.4351254062936,-73.9333817265621,1,8.62093937390947,8.57643831138745,7.56909109597291,5.22317536133158,4.8691708434833,5.35031847808931,6.28213826825563,6.98094983517587,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.66670719837,273.652122287102
"121",209,1,45.433857731931,-73.9323353329023,1,3.55504581711954,2.95560382883315,3.86049395758426,3.49454269583587,5.24751478349628,5.20569308650371,6.13850617139936,5.62135846055781,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.408250985051
"122",209,1,45.4358878692923,-73.932615465637,1,15.6125759874487,14.6968273665568,12.2327573677932,7.84009939851887,5.07644171250394,6.19222817901598,7.22447669203104,8.05246789286387,118.3,118.3,118.3,446.828301886792,355,355,355,331.792452830189,20,20,20,17.7358490566038,15,15,15,13.3018867924528,0,0,0,0,5,5,5,4.43396226415094,0,0,0,0,0,0,0,928.287186244181,0,0,0,65.5750769056021,0,0,0,6.39756847859532,0,0,0,4.79817635894649,0,0,0,0,0,0,0,1.59939211964883,0,0,0,0,0,0,0,3356.35946402886,235.905559632185
"123",209,1,45.4359380785581,-73.9353408945681,1,0.475732518070028,0.61990324000475,0.272003189429331,4.67931190996799,2.23562017208944,2.64389539389734,1.65684123633256,8.42094188409275,118.3,118.3,118.3,117.45,355,355,355,351.153846153846,20,20,20,19.9038461538462,15,15,15,14.7115384615385,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,6.12943716828879,0,0,0,27.7350098112614,0,0,0,0.693375245281537,0,0,0,2.08012573584461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.770037488718,422.184290731007
"124",209,1,45.4327013278969,-73.9394353429226,1,7.44221690510318,8.74861173508453,6.91567824655121,9.2127194106305,6.55897076789171,9.98746907517764,7.82951220210454,10.3800768370227,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.433417493032
"125",209,1,45.4350068883689,-73.9395764837415,1,0.153481105295038,0.0900012628791241,1.91806266114282,7.69666947205572,0.532091166149603,0.270050888179753,5.15670914596186,10.5671978479815,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2339835022101,531.287944872733
"126",209,1,45.4315676522823,-73.9363008642192,1,5.56705236556519,2.49647952285268,1.30765421194574,1.03772417392092,6.06768496847654,4.45820052618707,3.42745992173114,3.19850248213051,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.051215835592
"127",209,1,45.4360389314226,-73.9397921837079,1,0.0397305578281265,2.71309231753029,7.30275996525132,10.1223893223395,0.189648673683305,6.77328372014268,10.5531998603266,11.5136823742553,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.839118847841,537.894909340401,543.317421031596
"128",210,1,45.428960378773,-73.9398694191503,1,4.91245533481157,5.9802534229998,7.67002499873907,8.43593362627802,2.96387911546317,5.57842096429739,6.98262988994796,7.8699237018255,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.833659263096
"129",210,1,45.4311665815831,-73.9372968924179,1,0.0596079175681054,0.0537449052209886,0.666539426375303,2.14906920253748,0.0246585948512041,0.0252724418493467,2.32015155024439,4.69961852859281,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.07512064195
"130",210,1,45.4321319796523,-73.9396434721808,1,8.9907650344226,11.8208719654537,11.1428705604283,10.2156952440363,4.01464143578529,6.88970109707461,9.37952906795234,10.6242389303285,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.447534436147
"131",210,1,45.4312876403563,-73.9386100077458,1,10.6836943357046,6.39835269582246,3.84398355585996,5.14154075939248,7.3280406986562,7.34301444537316,6.50440764594163,7.68611930494763,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.806651851472
"132",210,1,45.4294845554156,-73.9373943699452,1,9.65141965560328,5.29202382239209,3.56885599205158,3.22226856794747,6.41913577268294,6.09587705936015,5.16694227581535,4.89590747510582,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7703468808159
"133",210,1,45.4313502182183,-73.9385891958649,1,9.12252774564258,6.45704164342134,3.91056562207764,5.15851151625914,6.87964505757965,7.5428121797345,6.59070524492862,7.73871564603922,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.464397178946
"134",210,1,45.431413799499,-73.9388265225775,1,11.5489502555548,8.38556471588866,4.89054130261796,5.90642485657982,6.79003973037568,8.80016393522195,7.28030186689033,8.38534880712767,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.886480960244
"135",210,1,45.4310250568224,-73.93885132992,1,7.55981641974417,5.59937435951973,3.96810381588382,5.40770059792952,8.1679273873318,6.41888246753868,6.38179596873064,7.76324947144753,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.127410787195
"136",210,1,45.4316280796495,-73.9380455609824,1,0.048692131527811,0.48722124051176,2.58407722220414,3.5155169499885,0.0314963695613174,1.89604320266014,5.71084318094823,6.43838594334009,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.741279740513
"137",210,1,45.43340641867,-73.9386484157677,1,0.0348755006804692,0.0368523857369072,0.992686187882996,4.62988704807971,0.014577390058688,0.0160327044538137,2.98022182521566,7.77571236434549,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.427723867603
"138",210,1,45.4314495428004,-73.940057766289,1,8.49527980159595,12.1590189459434,12.942635062529,11.0172226561905,7.6156497093594,9.62845598078537,9.18800345668562,10.2154558039307,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.325328272234
"139",210,1,45.4313132756953,-73.9392528207314,1,6.55244503711099,8.29243264436999,6.90369805981606,7.48907439246872,9.63001339440079,9.36780400375993,7.83299229558032,9.33236248393581,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.142720235892
"140",210,1,45.4297885234354,-73.9396335972126,1,2.60645258414511,2.52040513259309,3.99298535348552,6.80768069268005,2.99477488610851,3.06254091505376,5.10039553782614,7.32714210576316,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.142386370621
"141",210,1,45.42870643872,-73.9388165370469,1,0.242998493800363,2.08292401342056,5.17745630252831,6.97130807743571,0.769477114016229,3.11841587638597,5.66555530292114,6.89668373615737,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.065969207321
"142",210,1,45.4308666605142,-73.938121972891,1,2.02051426096991,1.8816965521255,2.28170496819458,3.39719315567919,2.69093478178424,3.13317580345714,4.60862022781544,5.76518016502897,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2927364606977
"143",210,1,45.4303742345406,-73.938873283583,1,0.901074322080889,1.4196065459564,3.09019185001912,5.12773226398382,1.93933664351339,2.17821750029084,4.35824830494091,7.0021237411299,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.088289674684
"144",210,1,45.4302676109077,-73.940046515925,1,5.25106006781749,4.08152926586009,5.46305734795994,8.04518310926138,4.42097009096897,4.19941745388127,5.69139605212296,8.61217357245373,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.008084469287
"145",210,1,45.4309276943608,-73.9375831728842,1,0.0378117005636977,0.259609160250265,1.29030073919845,2.50437989438207,0.0131495504702433,1.04047482098114,3.60981755602892,4.97576778498422,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.603815048083
"146",210,1,45.4323381085381,-73.9379026779927,1,0.0429627390797806,0.0453436874809191,1.19272427749966,3.09949403724441,0.0240989361069704,0.0278736684251994,3.51482756710571,6.23259034765456,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.416640872367
"147",210,1,45.4294108638493,-73.9373824092113,1,10.2850736889132,5.34478328619289,3.71056019143036,3.39182880108601,6.09380954649032,6.05682527591747,5.19134310859182,5.0600091861845,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.710328678565
