"Date","Time","Site","Tracker_ID","ID","Band","Colour_L","Colour_R","Sex","GPS_ID","Lat","Lon","Signal","Gain","Angle","Direction","Receiver","Temperature","Wind","Cloud","Precipitations","Snow_depth","Snow_hardness","Snow_water","Distance_new","new_lon","new_lat"
2025-03-09,"10:20",4,"LF","620","2651-73197","Red/Black","Metal/Yellow","F","03-09-25 NOCA620",45.40733,-73.93336,212,30,100,"STRAIGHT","NEW",-2,19,100,"0","40",4,1,25,-73.9330455105389,45.4072909387906
2025-03-09,"10:35",4,"LF","630","2651-73115","Red/Yellow","Metal/Green","M","03-09-25 NOCA630",45.40718,-73.93246,206,30,99,"UP","NEW",-3,13,100,"0","40",4,1,25,-73.9321445914625,45.4071448108749
2025-03-09,"11:00",4,"LF","614","2651-73185","Blue/Green","Metal/Yellow","F","03-09-25 NOCA614",45.40654,-73.93433,232,20,32,"STRAIGHT","NEW",-3,14,100,"0","40",4,1,15,-73.9342284661818,45.4066544569739
2025-03-11,"9:40",4,"LF","631","2991-46012","Black/Black","Metal/Yellow","F","03-11-25 NOCA631",45.41003,-73.92987,201,30,5,"STRAIGHT","NEW",0,4,60,"0","34",2,2,25,-73.9298421661454,45.4102540859594
2025-03-11,"10:15",4,"LF","630","2651-73115","Red/Yellow","Metal/Green","M","03-11-25 NOCA630",45.40722,-73.93321,212,30,141,"STRAIGHT","NEW",0,4,40,"0","34",2,2,25,-73.9330090330886,45.4070451870145
2025-03-11,"12:20",4,"LF","620","2651-73197","Red/Black","Metal/Yellow","F","03-11-25 NOCA620",45.40763,-73.93252,198,30,330,"STRAIGHT","NEW",6,4,80,"0","34",2,2,25,-73.9326796719881,45.407824805401
2025-03-12,"11:41",3,"AMC","617","2991-45869","Red/Yellow","Metal/Yellow","F","03-12-25 NOCA617",45.41167,-73.9304,200,40,113,"STRAIGHT","NEW",-3,5,10,"0","31",2,2,35,-73.9299884322167,45.4115469507478
2025-03-13,"10:15",4,"LF","627","2991-10810","Blue/White","Metal/Green","M","03-13-25 NOCA627",45.4299,-73.93845,210,30,132,"STRAIGHT","NEW",-7,15,20,"0","24",4,2,25,-73.9382125893145,45.429749484741
2025-03-14,"12:20",4,"ET","631","2991-46012","Black/Black","Metal/Yellow","F","03-14-25 NOCA631",45.41003,-73.92922,180,30,72,"STRAIGHT","OLD",6,6,5,"0","24",4,2,25,-73.9289162736396,45.4100995104777
2025-03-16,"9:50",4,"LF","620","2651-73197","Red/Black","Metal/Yellow","F","03-16-25 NOCA620",45.40784,-73.93469,211,30,265,"DOWN","NEW",9,11,100,"0","25",1,4,25,-73.9350081287511,45.4078203945676
2025-03-16,"10:10",4,"LF","614","2651-73185","Blue/Green","Metal/Yellow","F","03-16-25 NOCA614",45.40639,-73.93341,198,40,254,"STRAIGHT","NEW",9,11,100,"0","25",1,4,35,-73.9338397508468,45.4063031957735
2025-03-16,"11:30",4,"LF","631","2991-46012","Black/Black","Metal/Yellow","F","03-16-25 NOCA631",45.41003,-73.92921,197,30,270,"STRAIGHT","NEW",9,13,100,"1.7","25",1,4,25,-73.9295293564027,45.4100299995536
2025-03-16,"12:30",3,"LF","617","2991-45869","Red/Yellow","Metal/Yellow","F","03-16-25 NOCA617",45.41082,-73.9293,203,30,233,"DOWN","NEW",0,13,100,"0","25",1,4,25,-73.9295550523099,45.4106846262941
2025-03-18,"10:00",4,"LF","627","2991-10810","Blue/White","Metal/Green","M","03-18-25 NOCA627",45.43063,-73.9382,231,30,255,"STRAIGHT","NEW",-3,4,0,"0","7",4,4,25,-73.9385085864755,45.4305717805358
2025-03-23,"9:20",4,"LF","620","2651-73197","Red/Black","Metal/Yellow","F","03-23-25 NOCA620",45.40759,-73.93321,201,30,125,"STRAIGHT","NEW",-9,12,0,"0","1",4,2,25,-73.9329484104084,45.4074609782478
2025-03-25,"10:00",4,"LF","627","2991-10810","Blue/White","Metal/Green","M","03-25-25 NOCA627",45.4304,-73.93798,205,30,115,"STRAIGHT","NEW",2,17,95,"0","5",2,2,25,-73.9376904611967,45.4303049354014
2025-03-26,"10:10",4,"ET","620","2651-73197","Red/Black","Metal/Yellow","F","03-26-25 NOCA620",45.40777,-73.93313,162,20,124,"UP","OLD",2,17,70,"0","0",0,0,15,-73.9329711514723,45.4076945282974
2025-03-26,"12:30",3,"ET","617","2991-45869","Red/Yellow","Metal/Yellow","F","03-26-25 NOCA617",45.41029,-73.92082,157,30,100,"STRAIGHT","OLD",3,15,80,"0","0",0,0,25,-73.9205054941125,45.4102509388108
2025-03-28,"10:50",3,"AMC","617","2991-45869","Red/Yellow","Metal/Yellow","F","03-28-25 NOCA617",45.41142,-73.93047,201,40,131,"STRAIGHT","NEW",-2,16,60,"0","0",0,0,35,-73.9301325630821,45.411213394282
2025-03-28,"11:30",4,"AMC","631","2991-46012","Black/Black","Metal/Yellow","F","03-28-25 NOCA631",45.41028,-73.92927,231,30,160,"UP","NEW",-1,16,50,"0","0",0,0,25,-73.929160773603,45.4100686236728
2025-03-28,"11:50",4,"AMC","620","2651-73197","Red/Black","Metal/Yellow","F","03-28-25 NOCA620",45.40766,-73.93327,208,40,101,"STRAIGHT","NEW",1,16,50,"0","0",0,0,35,-73.9328311343225,45.4075999098079
2025-04-01,"11:00",4,"LF","620","2651-73197","Red/Black","Metal/Yellow","F","04-01-25 NOCA620",45.40758,-73.93253,202,30,283,"UP","NEW",0,21,5,"0","0",0,0,25,-73.9328411581445,45.4076306005242
2025-04-04,"13:15",4,"ET","631","2991-46012","Black/Black","Metal/Yellow","F","04-04-25 NOCA631",45.4101,-73.92917,152,30,68,"UP","OLD",8,24,5,"0","0",0,0,25,-73.9288738970935,45.4101842643481
2025-04-04,"13:31",3,"ET","617","2991-45869","Red/Yellow","Metal/Yellow","F","04-04-25 NOCA617",45.41067,-73.92924,171,30,288,"STRAIGHT","OLD",9,24,5,"0","0",0,0,25,-73.9295437297906,45.4107395104699
2025-04-05,"9:00",4,"LF","627","2991-10810","Blue/White","Metal/Green","M","04-05-25 NOCA627",45.42971,-73.9389,213,30,280,"STRAIGHT","NEW",2,13,100,"0","0",0,0,25,-73.9392146141558,45.4297490601893
2025-04-06,"10:00",4,"LF","620","2651-73197","Red/Black","Metal/Yellow","F","04-06-25 NOCA620",45.4075,-73.93327,202,30,314,"UP","NEW",5,11,100,"0.1","0",0,0,25,-73.9334997161488,45.4076562576373
2025-04-06,"11:40",3,"LF","617","2991-45869","Red/Yellow","Metal/Yellow","F","04-06-25 NOCA617-2",45.41149,-73.92899,201,30,270,"UP","NEW",6,15,40,"0","0",0,0,25,-73.9293093646308,45.4114899995535
2025-04-06,"12:00",4,"LF","631","2991-46012","Black/Black","Metal/Yellow","F","04-06-25 NOCA631",45.41008,-73.92919,200,30,258,"DOWN","NEW",5,15,95,"0","0",0,0,25,-73.9295023777169,45.4100332315142
2025-04-08,"9:00",4,"LF","627","2991-10810","Blue/White","Metal/Green","M","04-08-25 NOCA627",45.43146,-73.93868,202,30,32,"UP","NEW",-1,19,100,"0","6",1,3,25,-73.9385107022864,45.4316507607358
2025-04-09,"10:09",4,"ET","631","2991-46012","Black/Black","Metal/Yellow","F","04-09-25 NOCA631",45.41007,-73.92924,153,30,121,"STRAIGHT","OLD",-4,17,2,"0","6",1,2,25,-73.9289662585008,45.4099541460083
2025-04-13,"10:10",4,"LF","627","2991-10810","Blue/White","Metal/Green","M","04-13-25 NOCA627",45.43099,-73.93861,226,20,241,"UP","NEW",6,11,95,"0","0",0,0,15,-73.9387776510682,45.4309245677081
2025-04-15,"9:45",4,"LF","631","2991-46012","Black/Black","Metal/Yellow","F","04-15-25 NOCA631",45.41002,-73.92924,200,30,266,"STRAIGHT","NEW",12,18,20,"0","0",0,0,25,-73.9295585783221,45.4100043083992
2025-04-17,"9:35",4,"LF","627","2991-10810","Blue/White","Metal/Green","M","04-17-25 NOCA627",45.43005,-73.93933,217,20,60,"STRAIGHT","NEW",1,19,0,"0","0",0,0,15,-73.9391639986928,45.4301174822232
2025-04-18,"11:20",4,"ET","631","2991-46012","Black/Black","Metal/Yellow","F","04-18-25 NOCA631",45.41005,-73.92921,157,30,114,"STRAIGHT","OLD",10,11,50,"0","0",0,0,25,-73.928918253777,45.4099585074978
2025-04-18,"12:37",3,"ET","637","2991-46015","Red/White","Metal/Green","M","04-18-25 NOCA637",45.4109,-73.92205,150,30,276,"UP","OLD",12,14,100,"0","0",0,0,25,-73.9223676119428,45.41092351239
2025-04-19,"13:20",4,"LF","627","2991-10810","Blue/White","Metal/Green","M","04-19-25 NOCA627",45.43123,-73.93845,225,20,30,"STRAIGHT","NEW",19,17,100,"0","0",0,0,15,-73.9383541570198,45.4313468827831
2025-04-19,"13:50",3,"LF","617","2991-45869","Red/Yellow","Metal/Yellow","F","04-19-25 NOCA617",45.42939,-73.93853,224,20,20,"STRAIGHT","NEW",19,17,100,"0","0",0,0,15,-73.938464441659,45.4295168253163
2025-04-22,"9:45",4,"LF","631","2991-46012","Black/Black","Metal/Yellow","F","04-22-25 NOCA631",45.41008,-73.92916,219,20,97,"STRAIGHT","NEW",10,8,100,"0","0",0,0,15,-73.9289698143063,45.4100635517259
2025-04-22,"13:10",4,"LF","627","2991-10810","Blue/White","Metal/Green","M","04-22-25 NOCA627",45.43076,-73.93818,224,30,127,"STRAIGHT","NEW",10,20,100,"0","0",0,0,25,-73.9379248578964,45.4306246267685
2025-04-24,"9:45",4,"LF","631","2991-46012","Black/Black","Metal/Yellow","F","04-24-25 NOCA631",45.41016,-73.92916,227,20,228,"DOWN","NEW",9,15,20,"0","0",0,0,15,-73.9293023969346,45.4100696905909
2025-04-24,"13:00",3,"LF","637","2991-46015","Red/White","Metal/Green","M","04-24-25 NOCA637",45.41065,-73.9222,190,40,353,"UP","NEW",11,7,45,"0","0",0,0,35,-73.9222544885538,45.4109625713029
2025-05-08,"11:30",4,"FPL","623","2991-46001","Yellow/Yellow","Metal/Yellow","F","05-08-25 NOCA623",45.40746,-73.92532,141,40,160,"STRAIGHT","OLD",9,11,100,"0","0",0,0,35,-73.9251670908812,45.4071640729637
2025-05-14,"14:22",4,"FPL","623","2991-46001","Yellow/Yellow","Metal/Yellow","F","05-14-25 NOCA623",45.4072,-73.92538,141,40,145,"STRAIGHT","OLD",26,20,0,"0","0",0,0,35,-73.9251235685425,45.4069420332689
