Date,Time,Site,Tracker_ID,NOCA_ID,Band,Colour_L,Colour_R,Sex,GPS_ID,Lat,Lon,Signal,Gain,Angle,Direction,Receiver,Temperature,Wind,Cloud,Precipitations,Snow_depth,Snow_hardness,Snow_water,Comments
01-11-2025,10:36,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,01-11-25 NOCA 634,45.46199,-73.64105,140,40,254,STRAIGHT,OLD,-8,6,100,0.2,4,1,0,"BY 4586, lots of movements"
01-11-2025,11:50,6,FPL,619,2651-73193,Red/Green,Metal/Yellow,F,01-11-25 NOCA 619,45.45054,-73.64223,159,20,335,UP,OLD,-6,7,100,0.2,4,1,0,seen in tree with oter cardinals (male and female) chirping +mésanges side of Avon road close to light intersection
01-13-2025,13:25,6,FPL,618b,2991-46007,Green/Green,Metal/Yellow,F,01-13-25 NOCA 618B,45.46629,-73.64201,159,40,54,STRAIGHT,OLD,-1,8,100,0.2,6,1,0,BY4895 Montclair (movement in cedar tree)
01-13-2025,14:15,5,FPL,626,2991-46005,Yellow/White,Metal/Yellow,F,01-13-25 NOCA 626,45.46021,-73.64041,148,40,135,STRAIGHT,OLD,-1,8,100,0.7,6,1,0,Same as 11JAN for this bird
01-15-2025,10:50,6,FPL,619,2651-73193,Red/Green,Metal/Yellow,F,01-15-25 NOCA 619,45.4498,-73.63984,180,20,112,UP,OLD,-8,16,100,0,9,1,0,house 56 (perched in a tree in front of the house) Courtney Dr
01-15-2025,11:20,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,01-15-25 NOCA 610,45.46093,-73.64945,168,30,35,UP,OLD,-8,16,100,0,9,1,0,same as last reception
01-18-2025,10:20,6,FPL,618b,2991-46007,Green/Green,Metal/Yellow,F,01-18-25 NOCA 618B,45.46624,-73.64229,148,40,54,STRAIGHT,OLD,1,17,100,0,6,1,0,4895 Av Montclair in backyard to check next time
01-18-2025,11:00,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,01-18-25 NOCA 634,45.46213,-73.64132,146,40,140,UP,OLD,2,18,100,0,6,1,0,"came from BY 4600, perched in a tree on side of street and went in BY of house 4597 Mayfair, group 6-8, looots of movements"
01-18-2025,11:20,5,FPL,626,2991-46005,Yellow/White,Metal/Yellow,F,01-18-25 NOCA 626,45.46015,-73.63821,150,40,180,STRAIGHT,OLD,2,18,100,0,6,1,0,BY 4360 Coronation
01-18-2025,12:50,6,FPL,619,2651-73193,Red/Green,Metal/Yellow,F,01-18-25 NOCA 619,45.44939,-73.6392,101,50,159,STRAIGHT,OLD,3,18,30,0,6,1,0,"Sur la voir ferrée, pas de meilleur signal après 30-40 min dans le secteur, derrière app68"
01-25-2025,11:29,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,01-25-25 NOCA 610,45.46036,-73.64994,148,30,12,STRAIGHT,OLD,-11,6,90,0,8,1,0,"BY of 5145 on Westbroadway, most likely in cedars"
01-25-2025,11:56,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,01-25-25 NOCA 634,45.46158,-73.6419,151,40,38,STRAIGHT,OLD,-10,6,50,0,8,1,0,from BY 4605 to 4595
01-25-2025,12:19,5,FPL,626,2991-46005,Yellow/White,Metal/Yellow,F,01-25-25 NOCA 626,45.46025,-73.63988,163,20,32,GROUND,OLD,-10,6,90,0,8,1,0,BY 3545 Bellemore most likely right behind the fence
01-25-2025,14:30,6,FPL,619,2651-73193,Red/Green,Metal/Yellow,F,01-25-25 NOCA 619,45.45041,-73.64,157,20,200,STRAIGHT,OLD,-7,7,100,0,8,1,0,in small tree in front of 32 Brymor
01-27-2025,13:30,6,FPL,619,2651-73193,Red/Green,Metal/Yellow,F,01-27-25 NOCA 619,45.44927,-73.63944,140,40,160,STRAIGHT,OLD,1,37,100,0,7,1,0,Waytrails at first but then moved closer to 78 app
01-27-2025,14:20,5,FPL,626,2991-46005,Yellow/White,Metal/Yellow,F,01-27-25 NOCA 626,45.46052,-73.63918,159,30,180,STRAIGHT,OLD,1,40,100,0,7,1,0,cedars BY 4450 Coronation
01-27-2025,14:57,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,01-27-25 NOCA 634,45.4628,-73.64056,142,40,210,STRAIGHT,OLD,1,40,100,0,7,1,0,BY 4600
01-27-2025,15:24,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,01-27-25 NOCA 610,45.46111,-73.65006,159,40,90,STRAIGHT,OLD,1,40,100,0,7,1,0,O'Bryan 5185
02-05-2025,11:50,5,FPL,626,2991-46005,Yellow/White,Metal/Yellow,F,02-05-25 NOCA 626,45.46021,-73.63958,149,30,50,STRAIGHT,OLD,-14,15,0,0,17,1,0,BY 3525 Av.Bellemore
02-05-2025,12:10,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,02-05-25 NOCA 634,45.46199,-73.64059,156,30,36,STRAIGHT,OLD,-14,15,0,0,17,1,0,BY 4557 pine tree (movement)
02-05-2025,12:50,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,02-05-25 NOCA 610,45.46118,-73.65046,165,30,250,STRAIGHT,OLD,-14,15,0,0,17,1,0,cedars BY 5200 O'Bryan
02-08-2025,13:38,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,02-08-25 NOCA 610,45.46121,-73.6504,143,40,222,STRAIGHT,OLD,-5,13,20,0,19,1,0,"BY 5200 O'Bryan in cedars (same as last time, TO CHECK)"
02-08-2025,14:00,5,FPL,626,2991-46005,Yellow/White,Metal/Yellow,F,02-08-25 NOCA 626,45.46054,-73.63918,170,20,230,STRAIGHT,OLD,-5,13,50,0,19,1,0,cedars BY 4450 Coronation (same as last time with strong reception TO CHECK)
02-08-2025,14:15,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,02-08-25 NOCA 634,45.46256,-73.64005,149,30,231,STRAIGHT,OLD,-5,13,10,0,19,1,0,cedars BY 4560 Mariette
02-10-2025,12:21,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,02-10-25 NOCA 610,45.46125,-73.6504,149,30,220,STRAIGHT,OLD,-7,14,10,0,22,1,0,"cedars BY 5210 O'Bryan, with others"
02-10-2025,12:50,5,FPL,626,2991-46005,Yellow/White,Metal/Yellow,F,02-10-25 NOCA 626,45.46054,-73.63912,157,20,230,STRAIGHT,OLD,-7,14,20,0,22,1,0,"cedars BY 4450 Coronation knocked on door, no response, TO CHECK"
02-10-2025,13:15,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,02-10-25 NOCA 634,45.4626,-73.64028,148,30,150,STRAIGHT,OLD,-7,14,20,0,22,1,0,cedars 4570 Mariette
02-12-2025,12:50,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,02-12-25 NOCA 610,45.4607,-73.6502,157,30,34,STRAIGHT,OLD,-12,11,0,0,"19,8",1,0,cedars west broadway (between 5135 and 5145)
02-12-2025,13:10,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,02-12-25 NOCA 634,45.46276,-73.64053,141,40,172,STRAIGHT,OLD,-12,11,0,0,"19,8",1,0,BY Mariette 4600
02-12-2025,13:30,5,FPL,626,2991-46005,Yellow/White,Metal/Yellow,F,02-12-25 NOCA 626,45.46022,-73.63978,143,40,34,STRAIGHT,OLD,-12,11,0,0,"19,8",1,0,BY Bellmore 3535
02-15-2025,14:25,5,FPL,626,2991-46005,Yellow/White,Metal/Yellow,F,02-15-25 NOCA 626,45.46026,-73.63987,140,40,50,STRAIGHT,OLD,-7,13,100,0,31,2,0,3555 Bellemore cedars
02-19-2025,14:00,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,02-19-25 NOCA 610,45.46049,-73.65027,145,30,54,STRAIGHT,OLD,-10,20,0,0,46,2,0,BY 5167 West Broadway
02-19-2025,14:46,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,02-19-25 NOCA 634,45.4611,-73.63974,161,30,350,STRAIGHT,OLD,-10,20,0,0,46,2,0,BY 6969 Rue Terrebonne
02-21-2025,10:48,6,AMC,610,2651-73176,Blue/Blue,Metal/Yellow,F,NA,45.4604521,-73.6501031,190,40,36,UP,NEW,-8,17,80,0,NA,NA,NA,Heard cardinals chirp in cedar bushes. Didn't have GPS or snow measurement stick on hand. GPS recorded with phone.
02-21-2025,11:21,5,AMC,634,2991-46013,Black/White,Metal/Yellow,F,NA,45.460821,-73.6394467,230,30,10,STRAIGHT,NEW,-7,18,30,0,NA,NA,NA,"Bird feeders in the backyard, heard cardinals and sparrows. GPS point taken with phone."
02-22-2025,9:08,6,AMC,610,2651-73176,Blue/Blue,Metal/Yellow,F,NA,45.4605429,-73.6503643,231,30,44,STRAIGHT,NEW,-12,13,0,0,NA,NA,NA,Saw the bird flying in a pair. Hanging out in bushes between 2 houses. Point taken with phone.
02-22-2025,9:48,5,AMC,634,2991-46013,Black/White,Metal/Yellow,F,02-22-2025 NOCA634,45.46231,-73.63926,182,50,203,STRAIGHT,NEW,-10,13,0,0,NA,NA,NA,"Not a good point, but bird is hanging out between 2 streets and the yard area is very large. Still around same area."
03-01-2025,11:53,6,AMC,610,2651-73176,Blue/Blue,Metal/Yellow,F,03-01-25 NOCA 610,45.46036,-73.64991,210,30,43,STRAIGHT,NEW,2,24,100,10,NA,NA,NA,"Heard cardinals chirp, again coming from cedars between two houses. Talked to a lady and she mentioned that cardinals were super abundant in her backyard. Didn't have measuring stick for snow. It was snowing about 1 cm or 10 mm of snow while tracking."
03-01-2025,12:09,5,AMC,634,2991-46013,Black/White,Metal/Yellow,F,03-01-25 NOCA634,45.46044,-73.64085,210,30,62,STRAIGHT,NEW,2,26,100,10,NA,NA,NA,"Heard and saw cardinals (probably ours but couldn't confirm). They are hanging out in the yard, lots of cedar trees and potentially feeders (fence prevented from seeing). Didn't have measuring stick for snow.It was snowing about 1 cm or 10 mm of snow while tracking."
03-04-2025,11:57,6,AMC,610,2651-73176,Blue/Blue,Metal/Yellow,F,03-04-25 NOCA 610,45.46047,-73.65009,198,40,320,STRAIGHT,NEW,2,11,100,0,NA,NA,NA,"In cedars, saw a group of 5-6 cardinals, probably including 610, no snow measurement stick."
03-04-2025,12:20,5,AMC,634,2991-46013,Black/White,Metal/Yellow,F,03-04-25 NOCA634,45.46121,-73.64063,197,40,44,STRAIGHT,NEW,2,11,100,0,NA,NA,NA,"In cedars between houses, heard some cardinal chirps, no snow measurement stick."
03-06-2025,9:00,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,03-06-25 NOCA 610,45.4604,-73.65017,147,40,30,STRAIGHT,OLD,3,23,100,"0,1",24,2,0,BY WestBroadway between 5145-5155
03-06-2025,9:30,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,03-06-25 NOCA 634,45.46159,-73.64001,154,30,243,STRAIGHT,OLD,3,23,100,"0,1",24,2,0,"BY 6951 Terrebonne from Av Mayfair seen with other cardinals/other species, lots of chirps, FEEDER"
03-08-2025,12:00,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,03-08-25 NOCA 634,45.46242,-73.64005,146,30,240,STRAIGHT,OLD,-7,30,60,0,22,4,0,BY 4550 Mariette
03-08-2025,13:00,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,03-08-25 NOCA 610,45.46047,-73.6503,141,40,30,STRAIGHT,OLD,-7,30,50,0,22,4,0,"Westbroadway, same spot as usual"
03-12-2025,12:00,5,FPL,634,2991-46013,Black/White,Metal/Yellow,F,03-12-25 NOCA 634,45.46152,-73.64014,160,30,214,STRAIGHT,OLD,-4,7,0,0,12,5,0,BY 6561 de Terrebonne from Mayfair in FEEDER other species around
03-12-2025,13:39,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,03-12-25 NOCA 610,45.45907,-73.65459,169,20,155,STRAIGHT,OLD,-3,4,30,0,12,5,0,"seen with partner, different location as usual, lots of chirps and birds around (feeder?) BY app 5287 Connaught from Chester also got it in front of 5360 Connaught at S140 G40, where lots of birds also around"
03-19-2025,13:52,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,03-19-25 NOCA 610,45.46159,-73.63998,170,20,230,STRAIGHT,OLD,14,15,20,0,0,0,0,same spot as 634 last few detection feeder voir D124 (6561 de Terrebonne from Mayfair)
03-19-2025,14:12,5,FPL,639,2991-46008,Brown/Blue,Metal/Yellow,F,03-19-25 NOCA 639,45.46039,-73.64078,146,30,35,UP,OLD,14,15,20,0,0,0,0,"lots of movements, BY 4515 Av Bellmore lots of chirps"
03-22-2025,11:15,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,03-22-25 NOCA 610,45.46085,-73.64041,193,20,235,STRAIGHT,OLD,7,11,10,0,0,0,0,"lots of movements, lots of cardinals around, bird was right in front of me in cedars BY 7005 Rue de Terrebonne"
03-26-2025,10:00,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,03-26-25 NOCA 610,45.46087,-73.6404,168,20,215,STRAIGHT,OLD,2,16,90,0,0,0,0,BY 6561 de Terrebonne from Mayfair in FEEDER other species around
03-29-2025,11:05,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,03-29-25 NOCA 610,45.46089,-73.64034,167,20,235,STRAIGHT,OLD,-2,16,100,0,1,0,0,BY 7005 Rue de Terrebonne
04-02-2025,10:00,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,04-02-25 NOCA 610,45.46103,-73.64039,146,30,65,UP,OLD,-2,10,0,0,0,0,0,"In pine tree at corner of streets Coronation x Terrebonne, lots of movements"
04-09-2025,16:15,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,04-02-25 NOCA 610,45.45855,-73.65434,140,40,220,STRAIGHT,OLD,2,21,20,0,0,0,0,"5272 Connaught, best I can do, was moving a LOT"
04-12-2025,13:34,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,04-02-25 NOCA 610,45.45775,-73.65402,144,40,42,STRAIGHT,OLD,10,12,90,0,0,0,0,"337 Av. Brock. LOTS of chirps around, mésanges, étourneaux, cardinaux"
04-18-2025,16:06,6,FPL,610,2651-73176,Blue/Blue,Metal/Yellow,F,04-02-25 NOCA 610,45.45787,-73.65451,144,40,35,STRAIGHT,OLD,14,14,100,0,0,0,0,same as last time
