bird.num,motusTagID,dos,tspre,tspost,tsmax.dt,meanpre,meanpost,varpre,varpost,cpt,batch,postfilter,time,Dates,sunrise.UTC,cpt.sr,postfiltercol,postfilterlntyp
10,77886,86,0,9.7,15:03.0,0.500050139,1.110375924,0.062464674,0.708447391,54:26.8,6,good,11.9,2024-02-04,2024-02-04 12:15,-20.60351333,black,1
2,77888,32,0,9.7,29:49.5,0.588897681,1.198164552,0.084851651,0.629282092,54:11.5,7,good,11.9,2023-12-15,2023-12-15 12:29,-35.70796333,black,1
7,77893,52,9.7,9.7,21:56.4,0.640707353,1.06804866,0.115514317,0.515426899,54:03.8,7,good,11.9,2024-01-13,2024-01-13 12:34,-40.25389,black,1
7,77903,56,0,9.7,28:18.0,0.565588891,1.260001769,0.100378512,0.683118356,54:55.8,8,good,11.9,2023-12-14,2023-12-14 12:29,-34.20312666,black,1
3,90326,103,0,9.7,16:27.6,0.509765615,1.137570061,0.076839078,0.904059453,54:14.6,9,good,11.9,2025-02-02,2025-02-02 12:16,-22.34006833,black,1
3,90326,104,0,19.42,15:14.9,0.430026715,1.246240575,0.079078829,0.952387852,54:48.4,9,good,11.9,2025-02-03,2025-02-03 12:15,-20.56004666,black,1
3,90326,117,9.7,0,57:05.6,0.716702426,1.18564844,0.118034868,0.930125912,54:06.7,9,good,11.9,2025-02-16,2025-02-16 11:57,-2.987779999,black,1
2,90335,101,0,9.7,16:31.3,0.234776732,1.090719538,0.021101047,0.884361876,54:28.7,10,good,11.9,2025-02-02,2025-02-02 12:16,-22.10494334,black,1
2,90335,102,0,9.7,15:13.9,0.373437965,1.099855449,0.081766322,0.897494833,54:38.3,10,good,11.9,2025-02-03,2025-02-03 12:15,-20.72802833,black,1
2,90345,36,203.68,29.1,24:23.5,0.683808906,1.196364131,0.08617006,0.619061455,54:05.3,11,good,11.9,2024-12-08,2024-12-08 12:24,-30.46157833,black,1
2,90345,43,0,0,30:24.1,0.603981189,1.088011419,0.085571645,0.579919852,54:26.4,11,good,11.9,2024-12-15,2024-12-15 12:30,-35.993335,black,1
6,90349,23,0,19.4,20:25.7,0.531121143,1.02957679,0.081850406,0.795234875,54:39.9,11,good,11.9,2024-12-04,2024-12-04 12:20,-25.81879167,black,1
6,90349,25,9.7,0,22:34.8,0.720778251,0.910194216,0.109338936,0.422787742,54:52.5,11,good,11.9,2024-12-06,2024-12-06 12:22,-27.70770833,black,1
6,90349,85,0,9.7,14:01.6,0.521085507,1.26777863,0.088184336,0.939786413,54:04.9,11,good,11.9,2025-02-04,2025-02-04 12:14,-20.03522833,black,1
9,90352,31,9.7,19.4,22:43.9,0.52437972,0.876392275,0.104107606,0.375811142,54:03.1,11,good,11.9,2024-12-13,2024-12-13 12:28,-34.88156,black,1
10,90353,82,9.7,232.5,56:33.3,0.563913339,1.041698847,0.079629043,0.580390595,54:50.2,11,good,11.9,2025-02-02,2025-02-02 12:16,-21.74717,black,1
10,90353,85,0,9.7,47:10.6,0.371468296,1.201602614,0.063878747,0.656185317,53:59.7,11,good,11.9,2025-02-05,2025-02-05 12:12,-18.83767833,black,1
5,90359,24,9.7,9.7,24:31.6,0.702870611,1.355572869,0.088761831,0.711096155,54:52.5,12,good,11.9,2024-12-08,2024-12-08 12:24,-29.67527167,black,1
2,68907,64,7.3,0,26:48.7,0.680223597,1.57569313,0.094601956,1.038031003,55:30.1,1,good,11.91666667,2022-12-11,2022-12-11 12:26,-31.34862,black,1
2,68907,68,7.3,0,29:59.2,0.664514683,1.580437179,0.194893383,0.852028297,55:38.1,1,good,11.91666667,2022-12-15,2022-12-15 12:30,-34.44847667,black,1
2,68907,70,7.3,7.3,31:27.2,0.499163453,1.548333081,0.100121525,0.920387036,55:45.8,1,good,11.91666667,2022-12-17,2022-12-17 12:31,-35.72017833,black,1
3,68913,60,0,7.3,33:46.4,0.454439378,1.568033,0.09360921,0.98324112,55:17.3,2,good,11.91666667,2022-12-21,2022-12-21 12:33,-38.52772667,black,1
3,68913,81,0,7.3,34:56.8,0.401878715,1.304711348,0.08810208,0.953381686,55:58.5,2,good,11.91666667,2023-01-11,2023-01-11 12:35,-39.07468,black,1
3,68913,89,0,7.3,28:03.3,0.492998809,1.487798722,0.113526313,0.908837423,55:17.4,2,good,11.91666667,2023-01-19,2023-01-19 12:30,-35.327165,black,1
2,68917,50,0,7.3,29:41.6,0.580782442,1.555216361,0.103862606,0.962899089,55:20.6,3,good,11.91666667,2022-12-15,2022-12-15 12:30,-34.74048833,black,1
2,68917,139,0,7.3,12:06.1,1.872662732,1.334655264,1.129287638,0.850312584,55:58.4,3,bad,11.91666667,2023-03-14,2023-03-14 11:12,43.77300167,red,2
4,68919,36,0,7.3,19:51.6,0.484821642,1.518806967,0.088817175,0.94239689,55:14.7,3,good,11.91666667,2022-12-05,2022-12-05 12:21,-25.78886833,black,1
4,68919,37,7.3,7.3,22:01.2,0.862570091,1.562129375,0.380714126,0.897140294,55:49.4,3,good,11.91666667,2022-12-06,2022-12-06 12:22,-26.25957667,black,1
5,68920,47,0,7.3,32:04.9,0.504757349,1.232680118,0.086234147,0.69026269,55:18.0,3,good,11.91666667,2022-12-18,2022-12-18 12:32,-36.83389167,black,1
1,68921,40,7.3,7.3,23:30.7,0.635222813,1.109559657,0.078996859,0.556816434,55:07.4,4,good,11.91666667,2022-12-12,2022-12-12 12:27,-32.59350167,black,1
2,68922,77,0,7.3,30:04.9,0.623840219,1.409021044,0.144930594,0.848776832,55:00.4,4,good,11.91666667,2023-01-18,2023-01-18 12:31,-36.31022667,black,1
5,68925,41,0,7.3,32:40.9,0.475587676,1.309435867,0.08747564,0.98733458,55:10.0,4,good,11.91666667,2022-12-19,2022-12-19 12:32,-37.56609667,black,1
4,77870,48,9.7,9.7,29:51.6,0.745039584,1.392496751,0.12718883,0.761986714,55:50.4,5,good,11.91666667,2023-12-15,2023-12-15 12:29,-34.05946333,black,1
8,77874,94,9.7,9.7,12:05.5,0.622538293,1.322775933,0.079277468,0.777014173,55:30.2,5,good,11.91666667,2024-02-01,2024-02-01 12:18,-23.13000167,black,1
10,77886,18,0,0,10:53.8,0.555708438,1.197416927,0.102313841,0.806701763,55:08.5,6,good,11.91666667,2023-11-28,2023-11-28 12:12,-17.574685,black,1
3,77899,20,0,465.45,44:13.5,0.670341441,1.001406208,0.08674268,0.316578785,55:27.9,8,good,11.91666667,2023-11-07,2023-11-07 11:44,11.18196333,black,1
3,90326,113,0,9.7,03:03.9,0.47175793,0.96803685,0.066861479,0.789015378,55:43.2,9,good,11.91666667,2025-02-12,2025-02-12 12:03,-7.429923332,black,1
6,90349,80,0,9.7,20:01.5,0.285642528,1.134704203,0.0377015,0.929303666,55:23.5,11,good,11.91666667,2025-01-30,2025-01-30 12:20,-24.67487667,black,1
6,90349,82,9.7,9.7,17:39.6,0.390427176,1.251531231,0.078706319,0.884270226,55:07.6,11,good,11.91666667,2025-02-01,2025-02-01 12:17,-22.656165,black,1
6,90349,86,0,9.7,12:45.7,0.39459691,1.043820036,0.068058468,0.887930255,55:43.6,11,good,11.91666667,2025-02-05,2025-02-05 12:12,-17.10743333,black,1
5,90359,31,0,0,30:17.7,0.552689053,1.272639878,0.084840269,0.827320242,55:18.5,12,good,11.91666667,2024-12-15,2024-12-15 12:30,-35.12467667,black,1
7,90363,31,0,0,30:25.9,0.477172194,1.288133273,0.118680137,0.854556267,55:26.8,12,good,11.91666667,2024-12-15,2024-12-15 12:30,-34.98706667,black,1
1,68906,109,7.3,0,22:41.7,0.593746205,1.853611764,0.106170448,0.955825173,56:30.0,1,good,11.93333333,2023-01-28,2023-01-28 12:22,-26.23289833,black,1
4,68909,35,7.3,36.5,56:13.4,0.776767039,1.063234881,0.11765983,0.345156319,56:32.7,1,good,11.93333333,2022-11-17,2022-11-17 11:58,-2.104200002,black,1
2,68912,14,43.79,14.6,40:19.6,0.646777126,1.308306858,0.084717682,0.577980458,56:20.4,2,good,11.93333333,2022-11-06,2022-11-06 11:43,13.10595667,black,1
2,68912,88,7.3,0,30:32.6,0.421520757,1.271672613,0.160165935,0.716788889,56:11.5,2,good,11.93333333,2023-01-19,2023-01-19 12:30,-34.42473167,black,1
2,68917,52,7.3,0,31:22.5,0.451314457,1.473554957,0.178276028,0.871717899,56:46.9,3,good,11.93333333,2022-12-17,2022-12-17 12:31,-34.701855,black,1
2,68917,57,7.3,0,34:14.5,0.478371083,1.449354579,0.089985078,0.95579084,56:21.9,3,good,11.93333333,2022-12-22,2022-12-22 12:34,-37.95248167,black,1
2,68917,77,0,0,35:00.5,0.346824391,1.182114808,0.086019065,0.922712934,56:45.9,3,good,11.93333333,2023-01-11,2023-01-11 12:35,-38.2847,black,1
2,68922,70,7.3,7.3,35:01.0,0.49078041,1.284444574,0.112877064,0.895440949,56:54.0,4,good,11.93333333,2023-01-11,2023-01-11 12:35,-38.1502,black,1
4,68924,13,0,7.3,57:17.0,0.706449908,1.05827274,0.088216541,0.520157327,56:08.5,4,good,11.93333333,2022-11-16,2022-11-16 11:57,-1.140991668,black,1
4,68924,18,0,7.3,03:57.5,0.668440563,1.028264756,0.086860205,0.581968881,56:00.3,4,good,11.93333333,2022-11-21,2022-11-21 12:04,-8.061601667,black,1
5,68925,39,7.3,0,31:28.2,0.542328599,1.526929167,0.108376086,1.082264285,56:08.7,4,good,11.93333333,2022-12-17,2022-12-17 12:31,-35.33786,black,1
8,77874,54,0,9.7,34:33.2,0.530404123,1.123986623,0.084308596,0.647117724,56:49.2,5,good,11.93333333,2023-12-23,2023-12-23 12:34,-37.81377333,black,1
10,77876,43,0,9.7,23:49.3,0.646878273,1.204579722,0.117743678,0.728425227,56:25.7,5,good,11.93333333,2023-12-13,2023-12-13 12:28,-31.905275,black,1
3,77879,44,0,0,20:33.6,0.471743311,1.087606178,0.096072247,0.647858457,56:23.8,6,good,11.93333333,2023-12-17,2023-12-17 12:31,-34.91957167,black,1
3,77879,72,9.7,0,33:45.5,0.529089809,0.885236645,0.083603345,0.333289688,56:39.9,6,good,11.93333333,2024-01-14,2024-01-14 12:33,-37.16912333,black,1
5,77881,88,0,0,19:41.3,0.566770082,1.317973932,0.081867341,0.792041386,56:30.0,6,good,11.93333333,2024-01-31,2024-01-31 12:19,-23.282765,black,1
5,77881,247,9.7,9.7,17:16.9,0.39707171,0.321080068,0.072775358,0.026062708,56:45.2,6,bad,11.93333333,2024-07-08,2024-07-08 9:17,159.45268,red,2
10,77886,14,0,9.7,07:32.6,0.568056289,1.082258254,0.124487703,0.644200531,56:09.2,6,good,11.93333333,2023-11-24,2023-11-24 12:07,-11.51258334,black,1
10,77886,15,0,9.7,08:56.8,0.552017847,1.175174068,0.153952029,0.785970118,56:06.2,6,good,11.93333333,2023-11-25,2023-11-25 12:08,-12.86384667,black,1
10,77886,19,9.7,0,13:54.9,0.505247986,1.228835084,0.070613418,0.782748272,56:42.4,6,good,11.93333333,2023-11-29,2023-11-29 12:13,-17.22647,black,1
10,77886,87,0,9.7,13:42.3,0.410498056,0.993645772,0.077914496,0.445309691,56:00.7,6,good,11.93333333,2024-02-05,2024-02-05 12:13,-17.77197333,black,1
5,77891,8,0.1,9.6,09:50.1,0.545430922,0.866168078,0.073573541,0.354092869,56:30.5,7,good,11.93333333,2023-11-27,2023-11-27 12:11,-14.974265,black,1
7,77893,30,9.7,0,34:04.6,0.585781476,0.968010873,0.084063561,0.578965689,56:20.3,7,good,11.93333333,2023-12-22,2023-12-22 12:34,-37.84462334,black,1
3,77899,36,0,9.7,02:07.2,0.859762593,1.348492523,0.349019922,0.609991234,56:52.3,8,good,11.93333333,2023-11-23,2023-11-23 12:06,-9.495419999,black,1
3,77899,58,0,9.7,29:49.1,0.626193173,1.168292701,0.091376855,0.458285629,56:45.9,8,good,11.93333333,2023-12-15,2023-12-15 12:29,-33.13471,black,1
3,77899,59,0,9.7,30:35.6,0.537451818,1.316174369,0.071786264,0.551705403,56:53.6,8,good,11.93333333,2023-12-16,2023-12-16 12:30,-33.72321833,black,1
3,90326,48,0,0,25:27.1,0.466078791,1.42054814,0.078027233,0.951590331,56:36.5,9,good,11.93333333,2024-12-09,2024-12-09 12:25,-28.875745,black,1
2,90345,44,0,0,31:00.6,0.529565639,1.081790522,0.113832224,0.612460366,56:01.1,11,good,11.93333333,2024-12-16,2024-12-16 12:31,-35.11527667,black,1
6,90349,35,0,9.7,31:04.9,0.415161603,1.025241464,0.077295864,0.803479941,56:25.7,11,good,11.93333333,2024-12-16,2024-12-16 12:31,-34.705775,black,1
6,90349,78,0,9.7,21:34.7,0.64300917,1.262608776,0.095561627,0.95721471,56:08.5,11,good,11.93333333,2025-01-28,2025-01-28 12:22,-26.09228834,black,1
9,90352,61,9.7,9.7,46:06.6,0.549787635,0.708772625,0.050324298,0.208411045,56:42.5,11,good,11.93333333,2025-01-12,2025-01-12 12:34,-37.72449,black,1
10,90353,21,0,9.7,45:23.1,0.571931983,1.108869815,0.09631601,0.486297648,56:45.5,11,good,11.93333333,2024-12-03,2024-12-03 12:19,-22.64093,black,1
10,90353,81,0,19.27,11:31.2,0.543161874,0.866516799,0.081367779,0.279435304,56:11.6,11,good,11.93333333,2025-02-01,2025-02-01 12:17,-21.589565,black,1
7,90363,32,0,9.7,25:59.3,0.536244136,1.234120279,0.110086442,0.725745355,56:00.8,12,good,11.93333333,2024-12-16,2024-12-16 12:31,-35.12031833,black,1
1,68906,64,7.3,7.3,29:12.3,0.57700862,1.381121117,0.10808025,0.806274374,57:54.1,1,good,11.95,2022-12-14,2022-12-14 12:29,-31.432315,black,1
2,68907,1,0,7.3,04:58.4,1.837131996,0.701626893,0.818091061,0.202890301,57:28.8,1,bad,11.95,2022-10-09,2022-10-09 11:05,52.39694,red,2
2,68907,63,0,7.3,25:57.5,0.486059665,1.623208226,0.134451232,0.997237397,57:34.0,1,good,11.95,2022-12-10,2022-12-10 12:25,-28.39982333,black,1
4,68909,3,21.9,14.6,14:12.6,0.737415441,0.904228544,0.12798365,0.393173137,57:57.6,1,good,11.95,2022-10-16,2022-10-16 11:14,43.72737333,black,1
2,68912,87,0,7.3,30:18.1,0.40471718,1.495534716,0.088905639,0.951622715,57:46.4,2,good,11.95,2023-01-18,2023-01-18 12:31,-33.54315166,black,1
4,68919,82,0,7.3,29:51.1,0.750422739,1.618933343,0.254985265,0.957340662,57:34.3,3,good,11.95,2023-01-20,2023-01-20 12:29,-32.31101833,black,1
1,68921,2,0,7.3,40:23.0,0.525149025,0.777217751,0.083290818,0.374396027,57:07.8,4,good,11.95,2022-11-04,2022-11-04 11:40,16.71360166,black,1
1,68921,79,7.3,7.3,27:11.4,0.594410884,1.036506996,0.078807203,0.376581034,57:35.0,4,good,11.95,2023-01-20,2023-01-20 12:29,-32.29966333,black,1
2,68922,39,14.6,233.57,01:48.0,0.716364431,1.066585925,0.093069471,0.401818932,57:35.8,4,good,11.95,2022-12-11,2022-12-11 12:26,-29.2534,black,1
2,68922,76,7.3,7.3,31:42.4,0.390806467,1.236685602,0.094339682,0.887574727,57:50.9,4,good,11.95,2023-01-17,2023-01-17 12:31,-34.118055,black,1
2,68922,79,0,7.3,29:23.1,0.639610353,1.377986925,0.124711443,0.888754581,57:21.0,4,good,11.95,2023-01-20,2023-01-20 12:29,-32.53274666,black,1
5,68925,72,7.3,0,30:30.4,0.566318782,1.619827426,0.117594173,1.102358533,57:29.7,4,good,11.95,2023-01-19,2023-01-19 12:30,-33.12203166,black,1
4,77870,55,0,9.7,34:09.9,0.52548127,1.349877238,0.083010337,0.845972357,57:52.9,5,good,11.95,2023-12-22,2023-12-22 12:34,-36.30156667,black,1
8,77874,48,0,9.7,31:18.1,0.530757888,1.254871427,0.103281897,0.724414476,57:36.5,5,good,11.95,2023-12-17,2023-12-17 12:31,-33.70848,black,1
3,77879,64,0,9.7,36:25.1,0.555102316,1.155417997,0.120026353,0.802540574,57:42.5,6,good,11.95,2024-01-06,2024-01-06 12:36,-38.82557,black,1
5,77881,48,0,9.7,30:00.6,0.609247109,1.265599674,0.089478916,0.58292321,57:17.2,6,good,11.95,2023-12-22,2023-12-22 12:34,-36.89677,black,1
10,77886,90,9.6,0.1,09:49.9,0.498381685,1.19432476,0.073688237,0.594444921,57:47.6,6,good,11.95,2024-02-08,2024-02-08 12:09,-12.0561,black,1
10,77886,91,9.7,9.7,08:19.5,0.59966344,1.014829918,0.084789158,0.473824633,57:05.8,6,good,11.95,2024-02-09,2024-02-09 12:08,-11.386065,black,1
2,77888,62,9.7,0,33:40.7,0.725770002,1.227872842,0.127988777,0.651570778,57:04.6,7,good,11.95,2024-01-14,2024-01-14 12:33,-36.756905,black,1
7,77893,25,9.7,9.7,31:15.9,0.57212156,0.879113132,0.121592901,0.49751938,57:04.9,7,good,11.95,2023-12-17,2023-12-17 12:31,-34.23419,black,1
1,77897,70,0,9.7,34:08.6,0.623123823,1.086124205,0.079128519,0.401653308,57:03.2,8,good,11.95,2023-12-22,2023-12-22 12:34,-37.130825,black,1
2,77898,113,9.7,543.82,10:23.6,0.629145778,1.102999549,0.075964442,0.510485697,57:15.9,8,good,11.95,2024-02-07,2024-02-07 12:11,-13.93432667,black,1
4,77900,88,9.7,0,33:48.3,0.660805488,1.312941415,0.175897162,0.650312293,57:12.0,8,good,11.95,2024-01-14,2024-01-14 12:33,-36.63344167,black,1
7,77903,137,0,9.7,29:17.0,0.73969923,1.353709691,0.338221821,0.794586602,57:00.5,8,good,11.95,2024-03-04,2024-03-04 11:29,27.59248667,black,1
5,90328,4,19.4,9.7,17:23.3,0.604000179,0.910242735,0.098014342,0.457886021,57:43.7,9,good,11.95,2024-10-18,2024-10-18 11:17,40.19503,black,1
2,90335,25,9.7,9.7,48:14.9,0.577804722,0.690415971,0.05792282,0.161765708,57:53.1,10,good,11.95,2024-11-18,2024-11-18 12:00,-2.799024999,black,1
2,90335,106,0,0,10:04.2,0.379134774,1.092335715,0.066867876,0.860112781,57:43.5,10,good,11.95,2025-02-07,2025-02-07 12:10,-12.47434,black,1
5,90338,31,9.7,9.7,09:25.8,0.608473674,0.852905572,0.066622733,0.22770601,57:04.4,10,good,11.95,2024-11-28,2024-11-28 12:13,-16.54341333,black,1
10,90353,22,9.7,0,56:18.8,0.469978546,0.99058649,0.0828171,0.44076823,57:10.9,11,good,11.95,2024-12-04,2024-12-04 12:20,-23.30237166,black,1
5,90359,32,9.7,9.7,31:01.6,0.532987043,1.21433995,0.069969624,0.692017956,57:39.4,12,good,11.95,2024-12-16,2024-12-16 12:31,-33.47676,black,1
1,68906,61,0,0,24:28.7,0.462609236,1.243582547,0.060879994,0.667305263,58:17.1,1,good,11.96666667,2022-12-11,2022-12-11 12:26,-28.5654,black,1
1,68906,170,7.3,0,39:57.2,0.917818091,1.390492918,0.422614815,0.748224248,58:59.0,1,good,11.96666667,2023-03-30,2023-03-30 10:41,77.36626833,black,1
2,68907,103,7.3,7.3,30:35.1,0.314460382,1.477433365,0.055117674,0.998330645,58:47.2,1,good,11.96666667,2023-01-19,2023-01-19 12:30,-31.82936333,black,1
4,68909,57,7.3,7.3,36:14.9,0.753933175,1.220808514,0.125310566,0.39904356,58:42.6,1,good,11.96666667,2022-12-09,2022-12-09 12:25,-26.32374667,black,1
2,68912,57,0,7.3,32:40.4,0.371177897,1.475854622,0.062383149,0.830302711,58:33.9,2,good,11.96666667,2022-12-19,2022-12-19 12:32,-34.16762833,black,1
2,68912,60,7.3,7.3,34:15.2,0.630549622,1.51674928,0.091999226,0.944876562,58:04.6,2,good,11.96666667,2022-12-22,2022-12-22 12:34,-36.23930167,black,1
3,68913,55,0,7.3,30:44.4,0.663793348,1.52323251,0.115563967,0.97792574,58:20.3,2,good,11.96666667,2022-12-16,2022-12-16 12:30,-32.46173667,black,1
3,68913,87,0,7.3,31:52.7,0.403193562,1.227623854,0.053393942,0.939612802,58:15.6,2,good,11.96666667,2023-01-17,2023-01-17 12:31,-33.70618667,black,1
3,68913,90,0,7.3,29:51.3,0.674352451,1.426198583,0.202961604,0.874397594,58:25.6,2,good,11.96666667,2023-01-20,2023-01-20 12:29,-31.45683333,black,1
2,68917,51,0,0,30:46.6,0.784261579,1.589997429,0.242736407,0.982295637,58:00.5,3,good,11.96666667,2022-12-16,2022-12-16 12:30,-32.79138833,black,1
4,68919,44,7.3,0,28:23.3,0.517417488,1.400504924,0.119043083,0.851872196,58:47.1,3,good,11.96666667,2022-12-13,2022-12-13 12:28,-29.76541,black,1
4,68919,74,0,7.3,34:35.3,0.579149192,1.351047135,0.139002692,0.651328882,58:32.3,3,good,11.96666667,2023-01-12,2023-01-12 12:34,-36.095745,black,1
4,68919,81,7.3,0,30:36.6,0.436607583,1.570347367,0.094204422,0.871355803,58:41.8,3,good,11.96666667,2023-01-19,2023-01-19 12:30,-31.92023833,black,1
1,68921,33,284.66,58.39,20:46.8,0.582153585,1.022909538,0.067299189,0.385512326,58:50.3,4,good,11.96666667,2022-12-05,2022-12-05 12:21,-22.19430667,black,1
1,68921,88,7.3,7.3,19:34.7,0.542671991,0.896795488,0.075210687,0.247911055,58:43.9,4,good,11.96666667,2023-01-29,2023-01-29 12:21,-22.95187667,black,1
5,68925,64,7.3,0,35:02.8,0.501692266,1.380273573,0.103935433,0.974557729,58:08.4,4,good,11.96666667,2023-01-11,2023-01-11 12:35,-36.909725,black,1
5,68925,66,7.3,7.3,34:04.0,0.54251893,1.57802904,0.07864781,1.055554362,58:51.9,4,good,11.96666667,2023-01-13,2023-01-13 12:34,-35.31912833,black,1
5,77881,22,9.7,0,10:13.9,0.559070434,1.202946014,0.10759012,0.58397188,58:50.7,6,good,11.96666667,2023-11-26,2023-11-26 12:10,-11.388855,black,1
9,77895,121,9.7,0,50:32.1,1.71567719,1.241147779,0.997188142,0.585955567,58:52.2,7,bad,11.96666667,2024-02-09,2024-02-09 12:08,-9.613713332,red,2
7,77903,55,9.7,0,28:13.2,0.545153534,1.279502593,0.11008584,0.758643269,58:05.0,8,good,11.96666667,2023-12-13,2023-12-13 12:28,-30.24926833,black,1
7,77903,65,0,0,34:30.7,0.457690795,1.283660927,0.086869137,0.789432513,58:23.7,8,good,11.96666667,2023-12-23,2023-12-23 12:34,-36.23884,black,1
3,90326,44,0,9.7,21:23.9,0.352275617,1.332676717,0.076796606,0.929891063,58:21.9,9,good,11.96666667,2024-12-05,2024-12-05 12:21,-23.185605,black,1
3,90326,47,0,9.7,24:23.8,0.462684374,1.337242238,0.10195602,0.858664181,58:08.4,9,good,11.96666667,2024-12-08,2024-12-08 12:24,-26.410065,black,1
3,90326,108,358.85,96.99,10:05.2,0.490666551,1.201243852,0.099141749,0.813068959,58:03.2,9,good,11.96666667,2025-02-07,2025-02-07 12:10,-12.14669,black,1
2,90335,99,0,9.7,18:46.8,0.366964771,1.166269506,0.058767748,0.876810172,58:11.3,10,good,11.96666667,2025-01-31,2025-01-31 12:18,-20.74516833,black,1
2,90345,100,0,9.7,05:58.3,1.411870973,0.927889598,0.902683121,0.486352337,58:03.9,11,bad,11.96666667,2025-02-10,2025-02-10 12:06,-7.984394999,red,2
6,90349,34,9.7,9.7,30:24.5,0.45159348,0.93249198,0.061401859,0.549128617,58:01.1,11,good,11.96666667,2024-12-15,2024-12-15 12:30,-32.41574334,black,1
6,90349,74,0,9.7,25:50.0,0.44727049,1.113693733,0.074221792,0.841035764,58:17.5,11,good,11.96666667,2025-01-24,2025-01-24 12:26,-27.85855167,black,1
9,90352,63,9.7,87.29,31:40.6,0.593145019,0.933601575,0.079303903,0.181084223,58:08.8,11,good,11.96666667,2025-01-14,2025-01-14 12:33,-35.28700167,black,1
9,90352,64,9.7,9.7,32:52.8,0.571449697,0.861113578,0.057978086,0.283283013,58:03.4,11,good,11.96666667,2025-01-15,2025-01-15 12:32,-34.82659833,black,1
10,90353,19,0,9.7,07:13.8,0.670861229,1.276393818,0.109362233,0.802674377,58:10.7,11,good,11.96666667,2024-12-01,2024-12-01 12:17,-18.988545,black,1
10,90353,23,9.7,9.7,25:01.4,0.649983555,1.227402718,0.102891499,0.579885538,58:44.1,11,good,11.96666667,2024-12-05,2024-12-05 12:21,-22.81567333,black,1
3,90356,2,9.7,0,52:39.2,0.46303184,0.626362936,0.094063825,0.228850329,58:33.7,12,good,11.96666667,2024-11-14,2024-11-14 11:55,3.378319999,black,1
7,90363,74,0,0,22:57.2,0.58421849,1.248312514,0.114411671,0.760811745,58:09.1,12,good,11.96666667,2025-01-27,2025-01-27 12:23,-25.11552167,black,1
1,68906,65,0,7.3,30:00.5,0.594182449,1.414579579,0.095598087,0.81598598,59:18.8,1,good,11.98333333,2022-12-15,2022-12-15 12:30,-30.76942333,black,1
1,68906,71,0,7.3,33:44.5,0.671545782,1.519889203,0.118329846,0.876694104,59:38.4,1,good,11.98333333,2022-12-21,2022-12-21 12:33,-34.17691333,black,1
4,68909,63,7.3,7.3,10:43.4,0.736728574,1.00750647,0.104431833,0.337763057,59:22.0,1,good,11.98333333,2022-12-15,2022-12-15 12:30,-30.71680833,black,1
2,68912,81,7.3,7.3,23:05.0,0.474201756,1.276272462,0.090365655,0.642366643,59:04.2,2,good,11.98333333,2023-01-12,2023-01-12 12:34,-35.562765,black,1
3,68913,82,0,7.3,26:53.7,0.45223522,1.199375032,0.116425228,0.513326756,58:59.7,2,good,11.98333333,2023-01-12,2023-01-12 12:34,-35.63887333,black,1
4,68919,51,0,7.3,33:17.6,0.438443063,1.52850002,0.087464106,0.938918704,59:40.5,3,good,11.98333333,2022-12-20,2022-12-20 12:33,-33.62438167,black,1
4,68919,52,0,7.3,33:45.0,0.546852988,1.752981506,0.114931884,1.08093826,59:16.9,3,good,11.98333333,2022-12-21,2022-12-21 12:33,-34.53526,black,1
4,68924,86,0,7.3,22:40.3,0.527005248,1.119115397,0.082821756,0.718502672,59:23.5,4,good,11.98333333,2023-01-28,2023-01-28 12:22,-23.34162333,black,1
5,68925,65,7.3,7.3,34:33.4,0.482024821,1.532655193,0.063012642,1.121880858,59:57.8,4,good,11.98333333,2023-01-12,2023-01-12 12:34,-34.67038,black,1
5,68925,71,7.3,7.3,31:14.5,0.471793764,1.639012417,0.078665811,1.099680167,59:56.0,4,good,11.98333333,2023-01-18,2023-01-18 12:31,-31.38385,black,1
8,77874,76,0,9.7,33:49.3,0.739561588,1.291383751,0.151404407,0.659599557,59:58.0,5,good,11.98333333,2024-01-14,2024-01-14 12:33,-33.86661667,black,1
10,77876,17,0,9.7,58:17.3,0.63502537,1.054119852,0.109698165,0.572886803,59:40.0,5,good,11.98333333,2023-11-17,2023-11-17 11:58,1.366633332,black,1
5,77881,13,0,9.7,55:02.2,0.661611304,0.934037975,0.089353562,0.367827741,59:00.3,6,good,11.98333333,2023-11-17,2023-11-17 11:58,0.705223334,black,1
5,77881,71,0,9.7,33:41.5,0.720530129,1.346581363,0.142910152,0.673436763,59:21.1,6,good,11.98333333,2024-01-14,2024-01-14 12:33,-34.48129667,black,1
5,77881,172,0,0,45:25.9,1.282577644,0.571786267,0.633780605,0.06471984,59:02.3,6,bad,11.98333333,2024-04-24,2024-04-24 9:55,123.571935,red,2
2,77888,54,0,9.7,36:26.1,0.608476082,1.09470392,0.11418579,0.592894009,59:01.5,7,good,11.98333333,2024-01-06,2024-01-06 12:36,-37.50914,black,1
2,77898,57,9.7,9.7,27:59.4,0.68998552,1.379977986,0.089266892,0.601998899,59:14.9,8,good,11.98333333,2023-12-13,2023-12-13 12:28,-29.08439833,black,1
3,77899,65,9.7,9.7,29:05.6,0.628304562,1.209573194,0.081856521,0.64060662,59:06.8,8,good,11.98333333,2023-12-22,2023-12-22 12:34,-35.070815,black,1
7,77903,64,0,0,33:08.4,0.656161191,1.357683386,0.134731477,0.82214595,59:36.5,8,good,11.98333333,2023-12-22,2023-12-22 12:34,-34.57472167,black,1
