"ID","status","bird.num","motusTagID","dos","tspre","tspost","tsmax.dt","meanpre","meanpost","varpre","varpost","cpt","batch","postfilter","time","Date","prev.night","prev.night.sunset.UTC","sunrise.UTC","sunset.UTC","cpt.ss","postfiltercol","postfilterlntyp","Site","Winter","Lon","Lat","Station_ID","Year","Month","Day","Max_temp","Min_temp","Mean_temp","Total_precip","Snow_on_grnd","Speed_max_gust_wind","datetime_utc","datetime_mtl"
"219","end",4,68919,60,0,7.3,"59:57.3",1.529622524,0.37292453,0.915983228,0.070684093,"41:53.0",3,"good",21.68333333,2022-12-29,"2022-12-28","2022-12-28 21:20","2022-12-29 12:36","2022-12-29 21:21",20.532535,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,29,6.1,-2.9,1.6,0.5,18,0,2022-12-29 21:41:00,2022-12-29 16:41:00
"220","end",5,68920,10,0,7.3,"59:54.6",1.342676127,0.539040566,0.903317459,0.104578853,"40:59.1",3,"good",21.68333333,2022-11-11,"2022-11-10","2022-11-10 21:33","2022-11-11 11:50","2022-11-11 21:31",9.001181666,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,11,16.8,7.1,12,38.8,0,0,2022-11-11 21:41:00,2022-11-11 16:41:00
"220","end",5,68920,25,0,7.3,"59:56.8",1.354737736,0.429995572,0.720737783,0.089720735,"41:23.2",3,"good",21.68333333,2022-11-26,"2022-11-25","2022-11-25 21:19","2022-11-26 12:10","2022-11-26 21:18",22.85275167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,26,8.6,0.8,4.7,0,0,37,2022-11-26 21:41:00,2022-11-26 16:41:00
"220","end",5,68920,43,0,0,"59:56.1",1.194517057,0.534837518,0.672981341,0.081549609,"41:22.5",3,"good",21.68333333,2022-12-14,"2022-12-13","2022-12-13 21:14","2022-12-14 12:29","2022-12-14 21:14",27.12537333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,14,2.9,-9.3,-3.2,0,0,0,2022-12-14 21:41:00,2022-12-14 16:41:00
"220","end",5,68920,47,0,7.3,"59:58.3",1.195324348,0.58445004,0.65511689,0.100737842,"41:32.0",3,"good",21.68333333,2022-12-18,"2022-12-17","2022-12-17 21:14","2022-12-18 12:32","2022-12-18 21:15",26.31738167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,18,-0.5,-2.4,-1.4,0,28,0,2022-12-18 21:41:00,2022-12-18 16:41:00
"221","end",1,68921,17,7.3,0,"59:53.6",1.031231721,0.389974275,0.700702453,0.040570619,"41:56.4",4,"good",21.68333333,2022-11-19,"2022-11-18","2022-11-18 21:24","2022-11-19 12:01","2022-11-19 21:23",18.12394333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,19,1.5,-3,-0.8,0.8,8,50,2022-11-19 21:41:00,2022-11-19 16:41:00
"222","end",2,68922,23,14.6,21.8,"23:12.5",1.120672392,0.713620716,0.300173607,0.103177119,"41:36.4",4,"good",21.68333333,2022-11-25,"2022-11-24","2022-11-24 21:19","2022-11-25 12:09","2022-11-25 21:19",22.42290667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,25,5.5,-2.8,1.3,4,2,43,2022-11-25 21:41:00,2022-11-25 16:41:00
"224","end",4,68924,28,7.3,0,"59:55.6",1.265550795,0.709922721,0.680622412,0.09921461,"41:07.3",4,"good",21.68333333,2022-12-01,"2022-11-30","2022-11-30 21:16","2022-12-01 12:16","2022-12-01 21:15",25.15549833,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,1,1.8,-3.6,-0.9,0.3,0,58,2022-12-01 21:41:00,2022-12-01 16:41:00
"224","end",4,68924,39,7.3,0,"59:53.4",0.921974829,0.468694291,0.602671906,0.120927003,"41:56.2",4,"good",21.68333333,2022-12-12,"2022-12-11","2022-12-11 21:13","2022-12-12 12:27","2022-12-12 21:14",27.902685,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,12,-2.8,-9.9,-6.3,0,0,31,2022-12-12 21:41:00,2022-12-12 16:41:00
"224","end",4,68924,48,0,7.3,"59:58.6",1.396148406,0.524111933,0.916785404,0.129351103,"41:03.0",4,"good",21.68333333,2022-12-21,"2022-12-20","2022-12-20 21:15","2022-12-21 12:33","2022-12-21 21:16",24.64920667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,21,1.5,-8.5,-3.5,0,21,36,2022-12-21 21:41:00,2022-12-21 16:41:00
"93","end",3,77870,33,0,9.7,"59:52.1",1.256263893,0.576160863,0.653609196,0.079904419,"41:49.4",5,"good",21.68333333,2023-11-30,"2023-11-29","2023-11-29 21:17","2023-11-30 12:15","2023-11-30 21:16",25.30651667,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,30,6.9,-0.1,3.4,0,0,43,2023-11-30 21:41:00,2023-11-30 16:41:00
"93","end",3,77870,57,0,9.7,"59:50.8",1.455497971,0.517665365,0.96445113,0.080609935,"41:28.6",5,"good",21.68333333,2023-12-24,"2023-12-23","2023-12-23 21:17","2023-12-24 12:35","2023-12-24 21:17",23.67671,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,12,24,2.1,-1.5,0.3,0,0,0,2023-12-24 21:41:00,2023-12-24 16:41:00
"93","end",3,77870,75,0,0,"59:59.1",1.445048783,0.640576049,0.841661863,0.066556701,"41:27.3",5,"good",21.68333333,2024-01-11,"2024-01-10","2024-01-10 21:32","2024-01-11 12:35","2024-01-11 21:33",7.504973332,"black",1,"BDU","2",-73.74,45.47,"PETI",2024,1,11,-2.6,-6.1,-4.3,0,6,49,2024-01-11 21:41:00,2024-01-11 16:41:00
"97","end",6,77874,54,9.7,9.7,"59:51.1",1.076360579,0.641857336,0.59280021,0.09190571,"41:29.1",5,"good",21.68333333,2023-12-23,"2023-12-22","2023-12-22 21:16","2023-12-23 12:34","2023-12-23 21:17",24.235065,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,23,-0.8,-8.4,-4.6,0,0,0,2023-12-23 21:41:00,2023-12-23 16:41:00
"102","end",3,77879,17,0,0,"59:51.9",0.98570419,0.484653814,0.517740972,0.095062904,"41:58.7",6,"good",21.68333333,2023-11-20,"2023-11-19","2023-11-19 21:24","2023-11-20 12:02","2023-11-20 21:23",18.81158,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,20,0.3,-5.8,-2.8,1.5,0,0,2023-11-20 21:41:00,2023-11-20 16:41:00
"102","end",3,77879,43,0,0,"59:58.2",1.222786394,0.459610132,0.859707857,0.10182617,"41:45.6",6,"good",21.68333333,2023-12-16,"2023-12-15","2023-12-15 21:14","2023-12-16 12:30","2023-12-16 21:14",27.17743,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,16,4.9,-1.5,1.7,1,0,0,2023-12-16 21:41:00,2023-12-16 16:41:00
"104","end",5,77881,2,0,0,"59:53.7",0.845467096,0.652784418,0.473138853,0.092189472,"41:31.6",6,"good",21.68333333,2023-11-06,"2023-11-05","2023-11-05 21:39","2023-11-06 11:42","2023-11-06 21:38",3.060061665,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,6,8.1,-3.4,2.4,0.3,0,41,2023-11-06 21:41:00,2023-11-06 16:41:00
"111","end",2,77888,6,0,9.7,"59:59.1",1.17179273,0.566317677,0.636501426,0.108887315,"41:37.1",7,"good",21.68333333,2023-11-19,"2023-11-18","2023-11-18 21:24","2023-11-19 12:01","2023-11-19 21:24",17.58498167,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,19,5.3,-3.7,0.8,0.5,0,44,2023-11-19 21:41:00,2023-11-19 16:41:00
"111","end",2,77888,10,0,9.7,"59:59.0",1.025312374,0.581708142,0.605747662,0.106774066,"41:17.6",7,"good",21.68333333,2023-11-23,"2023-11-22","2023-11-22 21:21","2023-11-23 12:06","2023-11-23 21:20",20.52674667,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,23,5.4,1.3,3.3,0.4,0,0,2023-11-23 21:41:00,2023-11-23 16:41:00
"116","end",7,77893,22,0,0,"59:57.6",0.828299524,0.590167501,0.291033496,0.07650979,"41:16.1",7,"good",21.68333333,2023-12-14,"2023-12-13","2023-12-13 21:14","2023-12-14 12:29","2023-12-14 21:14",27.051225,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,14,2.8,-7.5,-2.3,0.8,1,37,2023-12-14 21:41:00,2023-12-14 16:41:00
"121","end",2,77898,76,87.39,77.59,"24:03.7",1.282606849,0.659849363,0.594686706,0.081563238,"41:34.6",8,"good",21.68333333,2024-01-01,"2023-12-31","2023-12-31 21:22","2024-01-01 12:36","2024-01-01 21:23",17.959995,"black",1,"BDU","2",-73.74,45.47,"PETI",2024,1,1,-4.1,-7.5,-5.8,2.4,0,0,2024-01-01 21:41:00,2024-01-01 16:41:00
"123","end",3,77899,31,9.7,9.7,"56:22.6",1.30893901,0.649813251,0.70102838,0.078255239,"41:04.6",8,"good",21.68333333,2023-11-18,"2023-11-17","2023-11-17 21:25","2023-11-18 11:59","2023-11-18 21:24",16.12715833,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,18,3.8,0.9,2.4,0.9,0,33,2023-11-18 21:41:00,2023-11-18 16:41:00
"124","end",4,77900,43,0,9.7,"59:54.4",1.366738006,0.637162136,0.771665891,0.09083966,"41:51.6",8,"good",21.68333333,2023-11-30,"2023-11-29","2023-11-29 21:17","2023-11-30 12:15","2023-11-30 21:16",25.34411667,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,30,6.9,-0.1,3.4,0,0,43,2023-11-30 21:41:00,2023-11-30 16:41:00
"124","end",4,77900,57,58.19,9.7,"44:52.9",1.380606762,0.710072507,0.771670096,0.087492272,"41:13.3",8,"good",21.68333333,2023-12-14,"2023-12-13","2023-12-13 21:14","2023-12-14 12:29","2023-12-14 21:14",27.005075,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,14,2.8,-7.5,-2.3,0.8,1,37,2023-12-14 21:41:00,2023-12-14 16:41:00
"127","end",7,77903,37,0,0,"59:50.4",1.097099774,0.495656924,0.707727439,0.090023631,"40:59.4",8,"good",21.68333333,2023-11-25,"2023-11-24","2023-11-24 21:20","2023-11-25 12:08","2023-11-25 21:19",21.63918,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,25,3.5,-8.4,-2.5,1.7,0,38,2023-11-25 21:41:00,2023-11-25 16:41:00
"127","end",7,77903,63,0,9.7,"59:58.4",1.231332531,0.539268411,0.762119861,0.100496461,"41:07.3",8,"good",21.68333333,2023-12-21,"2023-12-20","2023-12-20 21:15","2023-12-21 12:33","2023-12-21 21:16",24.83899833,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,21,-3.9,-9.2,-6.5,1,0,39,2023-12-21 21:41:00,2023-12-21 16:41:00
"127","end",7,77903,64,0,9.7,"59:53.5",1.166049997,0.411420437,0.782115792,0.087171513,"41:41.2",8,"good",21.68333333,2023-12-22,"2023-12-21","2023-12-21 21:16","2023-12-22 12:34","2023-12-22 21:16",24.93624333,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,22,-4.1,-10.1,-7.1,2.2,0,0,2023-12-22 21:41:00,2023-12-22 16:41:00
"127","end",7,77903,85,0,0,"59:56.3",1.156048079,0.565471266,0.760472927,0.0959262,"41:05.2",8,"good",21.68333333,2024-01-12,"2024-01-11","2024-01-11 21:33","2024-01-12 12:34","2024-01-12 21:35",5.953003335,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,12,-1.9,-8.2,-5,3.5,6,45,2024-01-12 21:41:00,2024-01-12 16:41:00
"127","end",7,77903,95,9.7,9.7,"59:54.6",1.300932298,0.55379834,0.646913361,0.068899214,"41:32.6",8,"good",21.68333333,2024-01-22,"2024-01-21","2024-01-21 21:46","2024-01-22 12:28","2024-01-22 21:48",-6.573926667,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,22,-0.4,-11.6,-6,0,15,47,2024-01-22 21:41:00,2024-01-22 16:41:00
"617","end",2,90335,79,0,9.7,"59:50.9",1.162935219,0.400835253,0.941424736,0.077950525,"41:58.4",10,"good",21.68333333,2025-01-11,"2025-01-10","2025-01-10 21:33","2025-01-11 12:34","2025-01-11 21:34",7.157201668,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,1,11,-5,-7.9,-6.4,2,4,0,2025-01-11 21:41:00,2025-01-11 16:41:00
"627","end",2,90345,24,19.4,9.7,"10:13.8",1.105126553,0.703495333,0.59995019,0.096097334,"41:38.9",11,"good",21.68333333,2024-11-26,"2024-11-25","2024-11-25 21:18","2024-11-26 12:11","2024-11-26 21:18",23.39751833,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,26,5.1,-1,2.1,5.7,0,35,2024-11-26 21:41:00,2024-11-26 16:41:00
"627","end",2,90345,59,9.7,9.7,"59:50.4",1.10327194,0.664425526,0.599799699,0.09320218,"41:18.4",11,"good",21.68333333,2024-12-31,"2024-12-30","2024-12-30 21:22","2024-12-31 12:36","2024-12-31 21:23",17.90734167,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,31,6.3,1.8,4.1,0,0,39,2024-12-31 21:41:00,2024-12-31 16:41:00
"630","end",5,90348,15,0,9.7,"59:51.9",1.002364423,0.652503113,0.42073079,0.102013107,"41:00.7",11,"good",21.68333333,2024-11-21,"2024-11-20","2024-11-20 21:22","2024-11-21 12:04","2024-11-21 21:21",19.27825167,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,21,8.1,5.4,6.8,1.7,0,44,2024-11-21 21:41:00,2024-11-21 16:41:00
"631","end",6,90349,31,9.7,9.7,"59:58.3",0.994857091,0.728383011,0.32682507,0.111229264,"41:46.3",11,"good",21.68333333,2024-12-12,"2024-12-11","2024-12-11 21:14","2024-12-12 12:28","2024-12-12 21:14",27.70537833,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,12,1.9,-7.2,-2.6,0,0,63,2024-12-12 21:41:00,2024-12-12 16:41:00
"631","end",6,90349,49,9.7,0,"59:58.3",1.032213176,0.513279073,0.603224586,0.127476502,"41:36.6",11,"good",21.68333333,2024-12-30,"2024-12-29","2024-12-29 21:21","2024-12-30 12:36","2024-12-30 21:22",19.06011833,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,30,11.4,3.2,7.3,5.6,0,45,2024-12-30 21:41:00,2024-12-30 16:41:00
"631","end",6,90349,53,0,9.7,"59:55.1",1.145027516,0.502742956,0.87234858,0.096211337,"41:52.8",11,"good",21.68333333,2025-01-03,"2025-01-02","2025-01-02 21:25","2025-01-03 12:36","2025-01-03 21:26",15.72967667,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,1,3,-3.6,-9.7,-6.7,0.2,0,54,2025-01-03 21:41:00,2025-01-03 16:41:00
"634","end",9,90352,7,9.7,9.7,"59:58.4",0.674417718,0.490244132,0.21254758,0.064765788,"41:46.2",11,"good",21.68333333,2024-11-19,"2024-11-18","2024-11-18 21:24","2024-11-19 12:02","2024-11-19 21:23",18.38584667,"black",1,"NDG","3",-73.74,45.47,"PETI",2024,11,19,10.9,0.9,5.9,0,0,0,2024-11-19 21:41:00,2024-11-19 16:41:00
"634","end",9,90352,44,9.7,9.7,"55:45.5",0.72022016,0.564463419,0.21665082,0.052900113,"41:35.7",11,"good",21.68333333,2024-12-26,"2024-12-25","2024-12-25 21:18","2024-12-26 12:35","2024-12-26 21:19",22.078175,"black",1,"NDG","3",-73.74,45.47,"PETI",2024,12,26,-7.5,-17.8,-12.7,0.2,7,0,2024-12-26 21:41:00,2024-12-26 16:41:00
"635","end",10,90353,5,9.7,9.7,"59:52.2",0.882069583,0.666275044,0.367617004,0.0922664,"41:01.0",11,"good",21.68333333,2024-11-17,"2024-11-16","2024-11-16 21:26","2024-11-17 11:59","2024-11-17 21:25",15.817075,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,17,8.3,-2.1,3.1,0,0,0,2024-11-17 21:41:00,2024-11-17 16:41:00
"635","end",10,90353,20,0,0,"59:51.5",0.713089362,0.567795945,0.218229302,0.100234076,"41:58.7",11,"good",21.68333333,2024-12-02,"2024-12-01","2024-12-01 21:15","2024-12-02 12:18","2024-12-02 21:15",26.57844667,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,2,-0.5,-4.9,-2.7,0.2,0,0,2024-12-02 21:41:00,2024-12-02 16:41:00
"645","end",7,90363,49,0,9.7,"59:57.2",1.311779565,0.701647113,0.702002418,0.154432096,"41:06.1",12,"good",21.68333333,2025-01-02,"2025-01-01","2025-01-01 21:24","2025-01-02 12:36","2025-01-02 21:25",15.90188167,"black",1,"SDB","3",-73.74,45.47,"PETI",2025,1,2,0.9,-3.7,-1.4,0,0,63,2025-01-02 21:41:00,2025-01-02 16:41:00
"207","end",2,68907,95,7.3,7.3,"59:55.3",1.315069503,0.513203576,1.052596858,0.099761919,"42:34.5",1,"good",21.7,2023-01-11,"2023-01-10","2023-01-10 21:33","2023-01-11 12:35","2023-01-11 21:34",8.324848334,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,11,-7.8,-12.4,-10.1,0.2,0,0,2023-01-11 21:42:00,2023-01-11 16:42:00
"209","end",4,68909,91,0,7.3,"42:53.9",1.328810552,0.724075481,0.650444464,0.107041887,"42:42.4",1,"good",21.7,2023-01-12,"2023-01-11","2023-01-11 21:34","2023-01-12 12:34","2023-01-12 21:35",7.256173333,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,12,-0.8,-7.9,-4.4,11.8,0,0,2023-01-12 21:42:00,2023-01-12 16:42:00
"210","end",5,68910,34,0,0,"59:57.6",1.065624162,0.495317957,0.727405792,0.093723215,"42:00.4",1,"good",21.7,2022-11-16,"2022-11-15","2022-11-15 21:27","2022-11-16 11:57","2022-11-16 21:26",15.38959167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,16,0.7,-0.8,-0.1,9.9,0,33,2022-11-16 21:42:00,2022-11-16 16:42:00
"212","end",2,68912,25,29.2,7.3,"59:28.2",1.440022835,0.837856339,0.794430633,0.173238691,"42:58.6",2,"good",21.7,2022-11-17,"2022-11-16","2022-11-16 21:26","2022-11-17 11:58","2022-11-17 21:25",17.32599167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,17,-0.6,-5.8,-3.2,0,7,51,2022-11-17 21:42:00,2022-11-17 16:42:00
"212","end",2,68912,28,0,0,"43:24.7",1.489560428,0.905331972,0.838885444,0.091418207,"42:14.8",2,"good",21.7,2022-11-20,"2022-11-19","2022-11-19 21:23","2022-11-20 12:02","2022-11-20 21:22",19.29656334,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,20,-1,-8.9,-4.9,0.2,5,68,2022-11-20 21:42:00,2022-11-20 16:42:00
"212","end",2,68912,34,0,7.3,"59:57.5",1.517988375,0.493372151,0.831759913,0.107286806,"42:51.3",2,"good",21.7,2022-11-26,"2022-11-25","2022-11-25 21:19","2022-11-26 12:10","2022-11-26 21:18",24.32204167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,26,8.6,0.8,4.7,0,0,37,2022-11-26 21:42:00,2022-11-26 16:42:00
"213","end",3,68913,20,7.3,0,"59:56.3",1.307165685,0.413851189,0.942382831,0.057909067,"42:21.1",2,"good",21.7,2022-11-11,"2022-11-10","2022-11-10 21:33","2022-11-11 11:50","2022-11-11 21:31",10.36764667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,11,16.8,7.1,12,38.8,0,0,2022-11-11 21:42:00,2022-11-11 16:42:00
"213","end",3,68913,23,0,7.3,"59:57.2",1.54266444,0.637097292,0.927931798,0.122621032,"42:00.2",2,"good",21.7,2022-11-14,"2022-11-13","2022-11-13 21:29","2022-11-14 11:54","2022-11-14 21:28",13.336045,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,14,2.2,-2.2,0,0,0,40,2022-11-14 21:42:00,2022-11-14 16:42:00
"213","end",3,68913,48,0,7.3,"59:54.3",1.344575866,0.659886633,1.018925994,0.121481899,"42:55.7",2,"good",21.7,2022-12-09,"2022-12-08","2022-12-08 21:14","2022-12-09 12:25","2022-12-09 21:14",28.89419167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,9,-1.1,-9.1,-5.1,0.2,0,36,2022-12-09 21:42:00,2022-12-09 16:42:00
"213","end",3,68913,63,0,7.3,"59:53.1",1.373402105,0.87937032,0.687920534,0.202830103,"42:32.5",2,"good",21.7,2022-12-24,"2022-12-23","2022-12-23 21:17","2022-12-24 12:35","2022-12-24 21:17",24.59210333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,24,-7,-9.7,-8.4,0.2,11,74,2022-12-24 21:42:00,2022-12-24 16:42:00
"213","end",3,68913,77,0,7.3,"59:53.6",1.372344933,0.720227033,0.977858858,0.155810179,"42:03.8",2,"good",21.7,2023-01-07,"2023-01-06","2023-01-06 21:28","2023-01-07 12:36","2023-01-07 21:29",12.330475,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,7,0.3,-8,-3.9,0.2,0,33,2023-01-07 21:42:00,2023-01-07 16:42:00
"213","end",3,68913,78,0,7.3,"59:59.4",1.280247158,0.417498015,0.914719818,0.070671378,"42:53.4",2,"good",21.7,2023-01-08,"2023-01-07","2023-01-07 21:29","2023-01-08 12:36","2023-01-08 21:30",12.057115,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,8,-3.1,-9,-6,0.2,0,31,2023-01-08 21:42:00,2023-01-08 16:42:00
"213","end",3,68913,161,0,7.3,"13:19.9",0.835569684,0.654189597,0.157618054,0.09342755,"42:42.1",2,"good",21.7,2023-04-01,"2023-03-31","2023-03-31 23:22","2023-04-01 10:37","2023-04-01 23:23",-101.1483867,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,4,1,11.8,1.4,6.6,10.4,0,41,2023-04-01 21:42:00,2023-04-01 17:42:00
"215","end",5,68915,25,43.69,29.2,"16:50.0",1.079522384,0.657901804,0.362241224,0.111933966,"42:11.3",2,"good",21.7,2022-11-19,"2022-11-18","2022-11-18 21:24","2022-11-19 12:01","2022-11-19 21:23",18.37210333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,19,1.5,-3,-0.8,0.8,8,50,2022-11-19 21:42:00,2022-11-19 16:42:00
"215","end",5,68915,27,7.3,0,"59:16.8",0.977831995,0.648921189,0.387820642,0.079220551,"42:10.4",2,"good",21.7,2022-11-21,"2022-11-20","2022-11-20 21:22","2022-11-21 12:04","2022-11-21 21:22",20.05635667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,21,4.2,-9.7,-2.8,0,4,56,2022-11-21 21:42:00,2022-11-21 16:42:00
"219","end",4,68919,51,7.3,7.3,"59:57.9",1.096583654,0.630802866,0.622397669,0.148409857,"42:30.0",3,"good",21.7,2022-12-20,"2022-12-19","2022-12-19 21:15","2022-12-20 12:33","2022-12-20 21:15",26.533975,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,20,-1.8,-5,-3.4,0,23,0,2022-12-20 21:42:00,2022-12-20 16:42:00
"220","end",5,68920,13,7.3,0,"59:56.7",1.445578592,0.546243703,0.823298238,0.113892658,"42:36.1",3,"good",21.7,2022-11-14,"2022-11-13","2022-11-13 21:29","2022-11-14 11:54","2022-11-14 21:28",13.93537667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,14,2.2,-2.2,0,0,0,40,2022-11-14 21:42:00,2022-11-14 16:42:00
"221","end",1,68921,9,0,29.2,"59:57.5",1.059834795,0.539465968,0.469889683,0.059091433,"42:29.5",4,"good",21.7,2022-11-11,"2022-11-10","2022-11-10 21:33","2022-11-11 11:50","2022-11-11 21:31",10.50753833,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,11,16.8,7.1,12,38.8,0,0,2022-11-11 21:42:00,2022-11-11 16:42:00
"221","end",1,68921,15,0,7.3,"59:54.7",0.877501047,0.656460361,0.489591225,0.102187344,"42:55.9",4,"good",21.7,2022-11-17,"2022-11-16","2022-11-16 21:26","2022-11-17 11:58","2022-11-17 21:25",17.2815,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,17,-0.6,-5.8,-3.2,0,7,51,2022-11-17 21:42:00,2022-11-17 16:42:00
"221","end",1,68921,32,7.3,7.3,"00:00.0",1.066702913,0.531776885,0.536048582,0.048634646,"42:32.0",4,"good",21.7,2022-12-04,"2022-12-03","2022-12-03 21:15","2022-12-04 12:19","2022-12-04 21:14",27.61668667,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,4,1.1,-5.1,-2,0.2,0,43,2022-12-04 21:42:00,2022-12-04 16:42:00
"221","end",1,68921,36,36.5,7.3,"27:07.1",1.204173268,0.520867089,0.490749499,0.065881215,"42:37.2",4,"good",21.7,2022-12-08,"2022-12-07","2022-12-07 21:14","2022-12-08 12:24","2022-12-08 21:14",28.50301,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,8,5.6,-2.3,1.6,0.2,0,0,2022-12-08 21:42:00,2022-12-08 16:42:00
"222","end",2,68922,46,7.3,7.3,"59:52.9",1.177361129,0.784979895,0.498769994,0.140035053,"42:32.4",4,"good",21.7,2022-12-18,"2022-12-17","2022-12-17 21:14","2022-12-18 12:32","2022-12-18 21:15",27.323695,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,18,-0.5,-2.4,-1.4,0,28,0,2022-12-18 21:42:00,2022-12-18 16:42:00
"224","end",4,68924,16,51.09,7.3,"59:57.8",1.228011928,0.650142443,0.70279327,0.111231563,"42:51.7",4,"good",21.7,2022-11-19,"2022-11-18","2022-11-18 21:24","2022-11-19 12:01","2022-11-19 21:23",19.04519167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,19,1.5,-3,-0.8,0.8,8,50,2022-11-19 21:42:00,2022-11-19 16:42:00
"225","end",5,68925,7,0,7.3,"59:54.7",1.373481428,0.586083601,0.895090755,0.104890996,"42:12.1",4,"good",21.7,2022-11-15,"2022-11-14","2022-11-14 21:28","2022-11-15 11:55","2022-11-15 21:27",14.56844833,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,15,1.3,-3.9,-1.3,0,0,0,2022-11-15 21:42:00,2022-11-15 16:42:00
"225","end",5,68925,18,0,0,"59:54.5",1.32739461,0.582198967,0.720160361,0.123484491,"42:04.6",4,"good",21.7,2022-11-26,"2022-11-25","2022-11-25 21:19","2022-11-26 12:10","2022-11-26 21:18",23.54271333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,26,8.6,0.8,4.7,0,0,37,2022-11-26 21:42:00,2022-11-26 16:42:00
"225","end",5,68925,63,0,7.3,"59:54.3",1.355186184,0.523215445,0.885800471,0.109190662,"42:11.7",4,"good",21.7,2023-01-10,"2023-01-09","2023-01-09 21:31","2023-01-10 12:35","2023-01-10 21:33",9.111550001,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,1,10,-2.8,-10.2,-6.5,0.2,0,36,2023-01-10 21:42:00,2023-01-10 16:42:00
"93","end",3,77870,12,9.6,0.1,"59:52.7",0.944510045,0.478294725,0.403934865,0.064752616,"42:18.9",5,"good",21.7,2023-11-09,"2023-11-08","2023-11-08 21:35","2023-11-09 11:47","2023-11-09 21:34",7.648483332,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,9,3.7,-1.5,1.1,5.3,0,0,2023-11-09 21:42:00,2023-11-09 16:42:00
"93","end",3,77870,22,19.4,9.7,"59:59.1",1.272274031,0.629484897,0.766522419,0.102147116,"42:35.2",5,"good",21.7,2023-11-19,"2023-11-18","2023-11-18 21:24","2023-11-19 12:01","2023-11-19 21:24",18.55259833,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,19,5.3,-3.7,0.8,0.5,0,44,2023-11-19 21:42:00,2023-11-19 16:42:00
